GEOID,pop,pop_dens,race_white,race_minority,female,age_genz,age_millenial,age_genx,age_boomer,age_retiree,divsep,widowed,median_age,not_us_citizen,median_earnings,trav_cars,trav_trans,trav_motorcycle,trav_bike,trav_walk,trav_home,edu_lowedu,edu_hsged,edu_bs,edu_grad,unemp,below_pov,City,Borough,Class,CasualtiesPerPop,CasualtiesPerPopDens,TotalInjuries,TotalDeaths,Collisions,CasualtiesCount
36005043000,3804,47550,164,3640,2115,804,1021,1004,823,152,654,173,36.3,462,36752,837,756,0,0,78,0,73,1066,661,97,162,258,NYC,Bronx,1,0.024973712,0.001997897,95,0,203,95
36005008500,6406,91514.29,51,6355,3065,1723,1797,1562,1154,170,861,156,32.3,1439,20959,451,1495,0,14,253,31,285,1402,378,138,419,2467,NYC,Bronx,1,0.024820481,0.001737434,158,1,430,159
36005039800,3004,37550,118,2886,1641,636,777,821,639,131,202,132,38.2,489,35822,808,543,0,0,43,46,119,812,533,137,250,377,NYC,Bronx,1,0.024633822,0.001970706,74,0,199,74
36005040600,3593,39922.22,4,3589,1945,848,831,999,661,254,346,155,36.7,542,27345,479,925,0,0,106,23,63,1338,279,76,119,965,NYC,Bronx,1,0.024492068,0.002204286,88,0,289,88
36005025600,1756,25085.71,426,1330,942,372,441,543,299,101,181,98,36.6,339,35328,242,344,30,0,67,17,162,411,148,76,224,512,NYC,Bronx,1,0.024487472,0.001714123,43,0,179,43
36005024800,3075,27954.54545,1649,1426,1709,388,930,644,639,474,364,273,42.3,494,43167,720,698,0,0,76,36,65,1102,437,166,142,221,NYC,Bronx,1,0.024390244,0.002682927,73,2,287,75
36005023704,4142,138066.6667,29,4113,2214,1269,1500,877,416,80,534,151,27.2,1521,16861,184,980,0,0,272,267,162,932,242,36,246,2169,NYC,Bronx,1,0.024142926,0.000724288,100,0,265,100
36005038200,2831,47183.33,47,2784,1431,810,526,964,403,128,273,94,36.5,325,35710,417,524,0,0,94,6,42,850,181,90,256,663,NYC,Bronx,1,0.024019781,0.001441187,68,0,187,68
36005015100,5172,64650,74,5098,2797,1528,1170,1386,924,164,563,141,32.4,1160,25384,497,1230,0,0,132,21,261,1431,342,108,163,1281,NYC,Bronx,1,0.023975251,0.00191802,124,0,357,124
36005015500,2966,59320,8,2958,1734,832,673,771,524,166,503,145,34.4,725,17600,177,550,0,0,33,6,243,615,228,50,249,1496,NYC,Bronx,1,0.023937964,0.001196898,71,0,302,71
36005044400,3728,26628.57,133,3595,1915,787,840,1013,768,320,377,230,40.5,501,33140,729,905,0,0,8,20,91,1161,446,158,233,662,NYC,Bronx,1,0.023873391,0.003342275,88,1,226,89
36005044800,2054,34233.33,44,2010,1061,340,517,494,612,91,200,144,42.1,332,38125,647,500,0,0,36,0,46,791,384,105,121,135,NYC,Bronx,1,0.023855891,0.001431354,49,0,126,49
36005015800,1090,18166.66667,319,771,666,268,150,409,185,78,98,76,38.8,87,39917,268,200,21,0,27,18,57,352,127,65,21,74,NYC,Bronx,1,0.023853211,0.001431193,26,0,114,26
36005021601,4311,71850,501,3810,2236,1115,1137,1282,581,196,522,97,34.2,934,17904,339,956,0,0,70,29,265,1222,283,48,443,2064,NYC,Bronx,1,0.023660404,0.001419624,102,0,354,102
36005044901,1450,24166.67,1150,300,743,248,354,395,249,204,159,73,40.1,99,50179,294,304,0,0,39,49,56,476,165,207,81,214,NYC,Bronx,1,0.023448276,0.001406896,33,1,142,34
36005007600,5013,62662.5,203,4810,2790,1198,1516,1249,809,241,556,209,32.5,1255,22476,637,1321,0,0,47,46,245,1577,199,70,280,1828,NYC,Bronx,1,0.023339318,0.001867145,117,0,359,117
36005027401,4521,16744.44444,3405,1116,2321,695,873,1397,1198,358,406,345,48.4,148,59167,1209,706,0,0,164,50,131,1538,476,319,192,257,NYC,Bronx,1,0.02322495,0.006270737,102,3,363,105
36005022701,5733,114660,63,5670,3252,1366,1952,1432,820,163,585,205,30.8,1264,21720,591,1452,0,0,243,105,322,1265,514,137,391,1737,NYC,Bronx,1,0.022850166,0.001142508,130,1,385,131
36005024300,5613,93550,30,5583,3167,1714,1381,1498,832,188,640,182,32.2,985,20549,384,1234,0,0,101,60,281,1542,219,12,268,2475,NYC,Bronx,1,0.022804205,0.001368252,128,0,352,128
36005036100,6028,100466.7,23,6005,3598,1462,1758,1614,932,262,594,387,32.4,830,17998,168,1183,0,0,123,21,311,1619,350,11,896,2716,NYC,Bronx,1,0.022727273,0.001363636,137,0,360,137
36005016600,2210,18416.67,658,1552,1176,438,457,683,431,201,186,202,39.1,110,40694,487,441,0,0,56,73,61,679,301,84,90,205,NYC,Bronx,1,0.022624434,0.002714932,50,0,231,50
36005022703,1775,88750,106,1669,892,558,471,504,183,59,189,67,30.4,686,31145,203,410,0,0,177,0,29,287,208,71,77,583,NYC,Bronx,1,0.022535211,0.000450704,40,0,128,40
36005037000,2416,40266.66667,68,2348,1386,468,620,776,395,157,337,127,38.3,434,26950,438,597,0,0,62,0,64,778,185,69,108,351,NYC,Bronx,1,0.022350993,0.00134106,54,0,154,54
36005020502,2110,52750,59,2051,1160,622,497,427,379,185,302,115,31.9,288,22766,175,437,0,0,36,5,83,433,158,71,74,969,NYC,Bronx,1,0.022274882,0.000890995,47,0,184,47
36005034500,3389,33890,1534,1855,1891,713,810,799,679,388,273,180,40.3,474,50690,702,663,0,0,67,71,218,683,693,427,109,527,NYC,Bronx,1,0.022130422,0.002213042,75,0,276,75
36005028700,3174,52900,945,2229,1593,831,869,812,493,169,243,123,33.7,561,36583,344,673,0,0,157,74,132,908,486,196,115,763,NYC,Bronx,1,0.02205419,0.001323251,70,0,335,70
36005032600,3453,26561.54,1517,1936,1747,580,767,924,768,414,423,233,42.9,517,45038,738,555,0,0,99,16,159,940,304,234,181,192,NYC,Bronx,1,0.022009847,0.00286128,76,0,190,76
36005002300,4824,120600,10,4814,2718,1436,1332,996,783,277,568,212,27.8,347,20963,98,1006,0,14,135,1,242,1169,96,34,266,2321,NYC,Bronx,1,0.021973466,0.000878939,105,1,343,106
36005020501,6789,61718.18182,14,6775,3630,1747,1896,1820,969,357,923,318,33.4,876,27634,490,1742,0,0,248,0,327,2204,400,150,238,2412,NYC,Bronx,1,0.021799971,0.002397997,148,0,361,148
36005003300,3855,64250,45,3810,2143,1378,881,1055,395,146,481,142,26.6,579,16737,157,609,8,0,132,22,194,717,132,17,224,2170,NYC,Bronx,1,0.021789883,0.001307393,84,0,228,84
36005004400,4827,48270,81,4746,2718,1278,1238,1152,813,346,557,378,32.1,411,21661,270,893,0,0,66,43,243,1167,229,27,525,1768,NYC,Bronx,1,0.021752641,0.002175264,101,4,408,105
36005018302,3836,95900,96,3740,2011,1028,1033,1215,491,69,514,54,30.7,1069,17549,183,1060,0,45,153,114,262,1052,249,72,156,1348,NYC,Bronx,0,0.021637122,0.000865485,82,1,318,83
36005004001,1489,29780,171,1318,778,306,290,404,364,125,89,100,40.2,143,31538,195,363,0,0,39,0,111,456,126,16,58,279,NYC,Bronx,0,0.021490934,0.001074547,32,0,128,32
36005013800,2794,9634.483,1713,1081,1424,483,669,743,673,226,351,185,42.4,126,50717,939,289,0,0,20,0,124,967,234,194,147,277,NYC,Bronx,0,0.021474588,0.00622763,58,2,378,60
36005014500,8112,115885.7143,88,8024,4272,3009,1845,2043,1108,107,869,156,26.5,856,21336,452,1502,0,0,222,0,399,1738,296,88,431,3817,NYC,Bronx,0,0.021449704,0.001501479,174,0,501,174
36005022901,5650,113000,115,5535,3055,1929,1462,1552,649,58,491,143,28.6,1552,20035,300,1456,0,0,168,152,249,1146,423,110,347,2140,NYC,Bronx,0,0.021061947,0.001053097,119,0,303,119
36005026701,3944,131466.7,110,3834,2010,964,1111,1119,646,104,306,130,33.5,1285,20190,301,1220,0,0,178,31,211,1150,408,114,291,1403,NYC,Bronx,0,0.021044625,0.000631339,82,1,284,83
36005009200,5975,49791.66667,103,5872,3195,1470,1579,1714,927,285,564,175,34.5,1069,29077,514,1833,0,0,121,22,224,1861,456,220,538,1257,NYC,Bronx,0,0.020585774,0.002470293,121,2,691,123
36005008700,6420,80250,120,6300,3373,1638,1763,1608,1116,295,621,287,32,1563,26957,270,1743,0,6,135,111,464,1664,236,63,157,2275,NYC,Bronx,0,0.020560748,0.00164486,131,1,364,132
36005036300,7836,87066.67,81,7755,4115,2509,2291,1809,1073,154,823,197,27.4,1151,18102,578,1811,0,0,76,49,286,1329,422,97,853,3791,NYC,Bronx,0,0.020546197,0.001849158,160,1,463,161
36005007300,4046,80920,63,3983,1916,1258,1199,846,585,158,311,68,29,987,19261,106,851,0,0,90,194,222,968,91,20,268,2184,NYC,Bronx,0,0.02026693,0.001013347,82,0,223,82
36005032800,4233,52912.5,533,3700,1972,1258,1124,1010,611,230,377,235,31,1042,24647,360,774,0,31,226,27,263,1223,270,120,281,1493,NYC,Bronx,0,0.020080321,0.001606426,84,1,219,85
36005034800,6976,41035.29412,167,6809,3900,2140,1404,1950,1246,236,635,229,34.5,770,32472,955,1378,0,0,267,116,394,1775,398,377,327,1637,NYC,Bronx,0,0.020068807,0.003411697,140,0,348,140
36005038500,4757,67957.14286,37,4720,2420,1517,1195,1294,530,221,587,196,29,1000,20297,322,1060,0,0,155,44,186,1021,195,23,240,2301,NYC,Bronx,0,0.01997057,0.00139794,95,0,274,95
36005027700,5633,80471.42857,621,5012,2646,1608,1479,1590,795,161,651,242,33.1,1388,22295,360,1484,0,0,351,45,366,1651,297,173,345,1871,NYC,Bronx,0,0.019882833,0.001391798,112,0,425,112
36005015300,4880,54222.22,48,4832,2705,1508,1286,1088,802,196,456,207,30,835,21908,416,984,0,0,109,62,307,1224,462,96,307,2479,NYC,Bronx,0,0.019672131,0.001770492,95,1,313,96
36005044902,1994,33233.33333,1520,474,1038,455,475,588,324,152,207,82,37.4,326,42348,395,388,0,0,70,33,45,587,384,122,97,253,NYC,Bronx,0,0.019558676,0.001173521,39,0,164,39
36005035000,1847,26385.71429,52,1795,1004,379,416,549,361,142,183,115,40.2,456,29425,431,335,29,0,25,83,55,674,202,66,114,258,NYC,Bronx,0,0.019491067,0.001364375,36,0,170,36
36005023000,2945,49083.33333,785,2160,1526,862,853,702,398,130,187,172,30.9,429,25675,411,751,0,0,43,67,104,623,255,75,258,754,NYC,Bronx,0,0.019354839,0.00116129,56,1,201,57
36005033500,2072,7674.074,1451,621,1214,336,743,390,357,246,150,133,32.9,206,33700,245,355,0,13,124,104,15,297,351,313,59,153,NYC,Bronx,0,0.019305019,0.005212355,40,0,209,40
36005041900,7168,55138.46,1003,6165,3801,2072,1779,1858,1105,354,945,184,34,1779,32034,646,1917,0,0,353,16,268,1953,846,244,507,1808,NYC,Bronx,0,0.019252232,0.00250279,138,0,611,138
36005007900,6693,83662.5,9,6684,3565,2105,1746,1565,947,330,901,248,28,1278,22281,228,1698,0,44,165,68,270,1618,157,98,355,2904,NYC,Bronx,0,0.019124458,0.001529957,128,0,360,128
36005033800,4404,73400,246,4158,1974,1010,1355,1205,578,256,445,164,31.3,969,25474,473,1108,0,0,56,62,251,1052,344,183,358,1258,NYC,Bronx,0,0.019073569,0.001144414,84,0,253,84
36005040702,6823,97471.43,702,6121,3529,1617,2210,1453,1410,133,1059,218,31,1282,25549,559,1899,17,0,211,82,295,1820,393,238,566,2295,NYC,Bronx,0,0.019053202,0.001333724,130,0,420,130
36005039000,2841,40585.71,61,2780,1529,762,720,888,389,82,399,89,32.4,411,26690,396,710,0,0,50,23,82,964,155,133,363,819,NYC,Bronx,0,0.019007392,0.001330518,52,2,180,54
36005013500,3855,64250,54,3801,1980,1004,1046,977,627,201,404,167,32.8,658,22235,244,883,0,0,80,40,115,1106,174,92,137,1359,NYC,Bronx,0,0.018936446,0.001136187,73,0,191,73
36005015700,4365,36375,51,4314,2488,1070,1556,951,725,63,480,203,29.5,1060,23079,240,1382,0,0,126,7,155,1312,182,22,530,1216,NYC,Bronx,0,0.018785796,0.002254296,81,1,394,82
36005038000,4816,60200,68,4748,2663,1253,1113,1336,854,260,601,216,35.3,656,31013,370,1050,0,0,228,39,142,1218,627,239,406,1827,NYC,Bronx,0,0.018687708,0.001495017,90,0,285,90
36005020601,2896,48266.67,118,2778,1571,582,847,722,605,140,256,203,35.3,559,31526,268,747,0,0,94,35,162,929,169,50,233,804,NYC,Bronx,0,0.018646409,0.001118784,54,0,159,54
36005017300,5320,88666.67,79,5241,2777,1212,1425,1337,1042,304,922,344,35.3,1086,22024,58,1323,0,0,268,0,237,1304,207,162,346,2092,NYC,Bronx,0,0.018609023,0.001116541,99,0,250,99
36005037300,5719,81700,119,5600,3041,1843,1541,1178,965,192,621,152,29.4,1127,26504,555,1282,0,0,63,86,131,1536,294,99,307,1992,NYC,Bronx,0,0.018534709,0.00129743,105,1,298,106
36005023600,2268,56700,726,1542,1116,661,757,437,333,80,221,84,27.5,569,20814,269,514,0,6,127,7,145,551,91,52,150,772,NYC,Bronx,0,0.018518519,0.000740741,42,0,149,42
36005025200,2702,38600,1191,1511,1341,547,700,802,454,199,254,192,37.5,236,35071,452,456,0,4,166,14,66,730,338,112,125,398,NYC,Bronx,0,0.018504811,0.001295337,50,0,204,50
36005016200,2013,28757.14286,838,1175,1070,431,378,635,298,271,185,192,40.9,159,32315,554,261,0,0,77,34,141,590,204,102,58,260,NYC,Bronx,0,0.018380527,0.001286637,37,0,146,37
36005025000,2723,38900,1513,1210,1541,619,609,684,520,291,151,269,41.8,490,41755,489,429,0,13,192,38,139,650,385,219,96,301,NYC,Bronx,0,0.018362101,0.001285347,50,0,148,50
36005026500,7827,97837.5,377,7450,4271,2311,2275,1932,1124,185,760,143,31.5,2500,17372,554,2414,0,21,214,192,606,1926,588,113,558,2421,NYC,Bronx,0,0.018014565,0.001441165,141,0,591,141
36005040304,3943,131433.3,147,3796,2337,1442,915,1018,526,42,524,60,24.4,893,21575,121,956,0,0,258,109,334,586,267,77,278,1723,NYC,Bronx,0,0.018006594,0.000540198,70,1,159,71
36005023702,1222,61100,21,1201,649,269,394,337,156,66,115,70,32.6,349,22721,46,428,0,0,39,14,78,310,73,7,73,404,NYC,Bronx,0,0.018003273,0.000360065,22,0,103,22
36005001600,6056,31873.68421,142,5914,3526,1642,1313,1435,1139,527,739,331,36.9,1148,22279,921,910,0,0,142,74,277,1731,211,147,192,1671,NYC,Bronx,0,0.017998679,0.003419749,107,2,346,109
36005025500,5929,84700,95,5834,2748,1431,1838,1671,690,299,978,139,30.9,1971,19547,491,1996,0,0,210,108,545,1310,454,59,390,2021,NYC,Bronx,0,0.017878226,0.001251476,106,0,406,106
36005040400,3139,39237.5,59,3080,1728,642,982,748,611,156,575,169,34.3,477,31445,737,640,0,0,18,48,70,1043,342,236,207,304,NYC,Bronx,0,0.017840076,0.001427206,56,0,191,56
36005026400,5517,34481.25,2214,3303,2874,1003,1298,1858,946,412,646,294,40.2,549,40406,1326,1126,0,50,295,64,137,2004,586,340,229,407,NYC,Bronx,0,0.017763277,0.002842124,98,0,405,98
36005012101,2875,71875,86,2789,1494,798,944,714,349,70,205,73,27.5,745,16725,204,866,0,9,18,34,262,739,138,40,130,1079,NYC,Bronx,0,0.01773913,0.000709565,51,0,175,51
36005043600,2179,36316.67,98,2081,989,460,394,747,501,77,207,76,40.5,368,40327,523,448,0,26,14,22,54,624,323,129,132,256,NYC,Bronx,0,0.017439192,0.001046351,37,1,127,38
36005046201,29256,36570,2505,26751,16059,4316,5743,7325,8597,3275,3909,2711,48.5,1828,37165,4372,7653,0,0,668,106,829,10011,3367,1969,1261,1986,NYC,Bronx,0,0.017398141,0.013918512,507,2,1902,509
36005005300,3866,128866.6667,69,3797,2345,1299,1017,1003,495,52,426,133,27.5,481,20341,145,710,0,0,57,0,133,717,179,65,255,2282,NYC,Bronx,0,0.017330574,0.000519917,67,0,154,67
36005031000,4919,20495.83,1708,3211,2624,672,1001,1029,1389,828,344,720,52.5,523,43244,1172,546,0,0,86,161,246,1358,436,454,90,349,NYC,Bronx,0,0.017076642,0.004098395,84,0,338,84
36005035100,3591,16322.73,1875,1716,1708,416,1648,755,648,124,410,45,30,270,20000,585,743,0,18,176,174,16,502,551,429,210,404,NYC,Bronx,0,0.016986912,0.00373712,61,0,261,61
36005039100,7073,88412.5,838,6235,3654,2183,2114,1969,666,141,638,224,29.3,2093,21574,496,1542,0,0,518,146,324,1761,494,300,210,2768,NYC,Bronx,0,0.016965927,0.001357274,120,0,406,120
36005027300,8181,102262.5,300,7881,4436,2160,2412,1829,1554,226,1037,246,32.3,1611,25385,840,2276,0,0,140,62,415,2228,546,257,605,1953,NYC,Bronx,0,0.016868354,0.001349468,138,0,474,138
36005028100,4046,80920,1196,2850,2146,495,883,920,1264,484,448,428,50.7,165,41486,395,1040,0,9,230,86,129,1126,502,598,254,275,NYC,Bronx,0,0.016312407,0.00081562,65,1,216,66
36005033600,6821,97442.86,210,6611,3739,1675,1722,1736,1318,370,642,447,35.1,750,27115,871,1349,0,0,162,0,332,1912,515,205,481,2029,NYC,Bronx,0,0.016273274,0.001139129,111,0,360,111
36005026601,3088,51466.67,1108,1980,1708,487,791,855,691,264,464,249,45.3,112,38036,512,849,0,0,45,45,83,1333,347,87,65,428,NYC,Bronx,0,0.01619171,0.000971503,50,0,201,50
36005038600,8096,50600,124,7972,4351,1954,2448,2192,1211,291,1024,189,31.7,1897,30371,1469,2073,0,0,115,13,132,2373,713,332,527,1398,NYC,Bronx,0,0.01618083,0.002588933,130,1,441,131
36005041100,3158,63160,305,2853,1709,873,860,775,514,136,314,100,30.9,592,30633,377,818,0,0,64,11,140,837,374,81,237,1096,NYC,Bronx,0,0.016149462,0.000807473,51,0,199,51
36005038800,2552,42533.33333,4,2548,1541,628,522,768,507,127,295,174,37.5,322,33068,428,515,0,0,58,31,77,913,213,114,266,527,NYC,Bronx,0,0.016065831,0.00096395,41,0,97,41
36005018101,3068,102266.7,0,3068,1756,808,928,833,448,51,357,121,30.3,708,21558,266,881,0,0,74,29,77,839,93,25,127,1138,NYC,Bronx,0,0.015971317,0.000479139,49,0,178,49
36005038301,4604,115100,62,4542,2399,1385,1269,1374,505,71,543,161,30.8,1353,20930,461,1212,0,18,150,79,256,1037,89,144,284,1844,NYC,Bronx,0,0.015855778,0.000634231,73,0,220,73
36005017701,5228,130700,54,5174,2738,1919,1360,983,758,208,678,193,27.8,1129,18571,516,923,0,18,185,0,292,996,361,98,295,2294,NYC,Bronx,0,0.015493497,0.00061974,81,0,224,81
36005014702,5326,133150,70,5256,3050,1707,1707,1092,628,192,494,186,26,662,15604,159,1365,0,0,63,34,433,1254,237,35,193,2854,NYC,Bronx,0,0.01539617,0.000615847,82,0,207,82
36005044200,3533,39255.55556,232,3301,1900,811,975,842,610,295,268,408,33.9,455,25538,526,807,0,0,63,0,136,989,311,115,138,1069,NYC,Bronx,0,0.015284461,0.001375601,54,0,207,54
36005002500,5651,113020,91,5560,3026,1789,1518,1399,761,184,616,165,30.4,1441,21265,235,1353,0,78,247,52,292,1301,215,59,232,2773,NYC,Bronx,0,0.015218545,0.000760927,86,0,218,86
36005025300,5925,118500,37,5888,3107,1595,1730,1698,791,111,822,163,32.4,1701,19854,359,1848,0,0,166,97,226,1541,353,91,449,1514,NYC,Bronx,0,0.015189873,0.000759494,90,0,311,90
36005017702,5401,108020,30,5371,2888,1385,1530,1439,781,266,643,194,32.4,1559,22026,481,1199,0,0,150,86,244,1411,385,80,386,1857,NYC,Bronx,0,0.014997223,0.000749861,81,0,229,81
36005025400,2020,28857.14,1114,906,1099,361,535,559,371,194,151,151,36.5,260,35150,319,382,0,1,114,30,86,744,201,176,62,238,NYC,Bronx,0,0.014851485,0.001039604,30,0,125,30
36005006200,7386,105514.3,2,7384,3685,2089,2114,1860,1116,207,813,261,29.3,1538,19407,365,1916,0,31,165,98,659,1333,250,41,416,2669,NYC,Bronx,0,0.01475765,0.001033035,109,0,327,109
36005007200,5563,69537.5,341,5222,2766,1576,1593,1221,978,195,522,121,32.1,1511,23350,652,1296,0,33,85,32,349,1328,429,244,220,2188,NYC,Bronx,0,0.014740248,0.00117922,80,2,316,82
36005037100,4212,52650,88,4124,2277,896,1103,1062,812,339,633,294,38.8,803,23099,369,809,0,0,121,154,257,803,349,98,248,1561,NYC,Bronx,0,0.014719848,0.001177588,62,0,208,62
36005021501,4761,158700,27,4734,2761,1630,1607,904,548,72,587,65,25,947,21987,387,969,0,0,119,33,291,952,311,70,272,1564,NYC,Bronx,0,0.014702794,0.000441084,70,0,249,70
36005040303,4974,165800,178,4796,2689,1137,1755,1111,894,77,727,53,30.4,1280,22545,430,1486,0,0,171,33,269,1324,218,165,337,1532,NYC,Bronx,0,0.014676317,0.00044029,72,1,266,73
36005019300,5659,62877.77778,13,5646,3403,1851,1668,1314,632,194,765,144,26.5,1294,24308,512,930,0,0,112,18,136,1431,399,25,392,2755,NYC,Bronx,0,0.014666902,0.001320021,82,1,303,83
36005017500,6960,116000,75,6885,3997,2130,1612,1520,1426,272,1179,354,32.7,1547,21407,302,1709,0,0,274,227,313,1716,363,87,245,2675,NYC,Bronx,0,0.014511494,0.00087069,101,0,305,101
36005013300,6095,101583.3333,91,6004,3380,1241,1915,1209,1370,360,531,372,32.6,680,24048,503,1173,0,0,249,0,250,1525,353,87,322,1988,NYC,Bronx,0,0.014438064,0.000866284,88,0,219,88
36005038100,6790,113166.7,37,6753,3501,1773,1999,1682,1106,230,736,245,30.4,1487,23125,488,2085,0,0,191,160,239,1844,196,183,490,1712,NYC,Bronx,0,0.01443299,0.000865979,98,0,390,98
36005036700,2724,68100,33,2691,1434,1003,737,620,293,71,277,49,25.1,500,16966,280,513,0,0,81,14,70,471,152,21,160,1213,NYC,Bronx,0,0.014317181,0.000572687,39,0,103,39
36005043100,10346,129325,426,9920,5570,2351,2790,2720,2001,484,1245,636,35.4,2843,21104,653,2798,0,0,358,155,574,2939,766,312,604,3351,NYC,Bronx,0,0.01420839,0.001136671,147,0,656,147
36005012500,4311,61585.71,58,4253,2083,1186,1289,1103,531,202,365,95,31,850,21728,450,912,0,21,111,63,312,1103,287,49,191,1675,NYC,Bronx,0,0.014149849,0.00099049,60,1,193,61
36005038900,5492,78457.14,1511,3981,2771,1665,2103,1128,487,109,517,115,24.6,1246,14883,324,1244,0,55,405,20,133,1152,280,131,408,2550,NYC,Bronx,0,0.014020393,0.000981428,77,0,301,77
36005038302,5991,99850,20,5971,3112,2006,1540,1474,767,204,775,134,27.4,1216,20490,181,1425,0,0,118,54,209,1440,208,86,554,2879,NYC,Bronx,0,0.013854115,0.000831247,83,0,218,83
36005028800,3564,27415.38,2275,1289,1661,732,561,1252,669,350,221,157,41.8,596,48315,1035,471,0,0,299,49,76,1131,506,354,40,231,NYC,Bronx,0,0.013748597,0.001787318,49,0,240,49
36005023200,2702,45033.33,660,2042,1333,786,644,730,407,135,187,90,33.1,720,27348,437,575,0,6,82,46,66,726,239,130,236,710,NYC,Bronx,0,0.01369356,0.000821614,37,0,122,37
36005003800,1246,62300,14,1232,670,297,385,348,196,20,128,46,31.5,69,33534,156,247,0,0,48,0,81,437,42,33,109,423,NYC,Bronx,0,0.01364366,0.000272873,17,0,50,17
36005028500,3284,32840,1509,1775,1708,533,1070,909,428,344,290,135,36.2,608,38333,478,876,0,41,226,47,94,619,853,356,98,673,NYC,Bronx,0,0.013398295,0.001339829,44,0,272,44
36005004100,6208,88685.71,36,6172,3041,1984,1719,1422,815,268,716,142,24.2,581,16348,97,1200,0,17,226,16,248,1071,141,28,370,3172,NYC,Bronx,0,0.012886598,0.000902062,80,0,205,80
36005008300,6887,86087.5,23,6864,3492,2167,1855,1819,887,159,643,177,30.8,1564,21561,342,1831,0,0,184,94,575,1436,406,83,368,2836,NYC,Bronx,0,0.012777697,0.001022216,88,0,321,88
36005007800,6535,54458.33333,225,6310,3506,1735,1984,1611,789,416,826,246,30,1404,25200,607,1745,0,0,95,59,608,1777,458,113,300,2147,NYC,Bronx,0,0.012700842,0.001524101,83,0,414,83
36005006100,3878,43088.89,91,3787,2206,388,865,811,1217,597,724,611,50.9,133,44474,372,921,0,0,127,10,217,1369,648,275,267,444,NYC,Bronx,0,0.012635379,0.001137184,49,0,212,49
36005007500,6043,67144.44,86,5957,3689,1974,1714,1320,841,194,610,222,28.4,357,26144,498,1361,0,19,201,53,268,1435,404,50,242,1877,NYC,Bronx,0,0.012576535,0.001131888,76,0,228,76
36005026100,1995,28500,81,1914,1144,282,425,482,591,215,198,177,48.7,77,55733,278,639,0,0,15,16,66,549,421,180,53,78,NYC,Bronx,0,0.012531328,0.000877193,25,0,98,25
36005030000,5521,34506.25,1742,3779,2907,1001,1669,1456,913,482,487,401,36.2,379,41744,1533,1128,0,0,52,44,191,1725,681,497,132,634,NYC,Bronx,0,0.012497736,0.001999638,69,0,312,69
36005031800,2023,28900,871,1152,1121,233,569,531,403,287,127,117,41.9,303,40542,312,457,0,0,13,11,114,520,355,80,120,237,NYC,Bronx,0,0.012357884,0.000865052,25,0,75,25
