"GEOID","pop_dens","minority_dens","female_dens","genz_dens","millenial_dens","genx_dens","boomer_dens","retiree_dens","divsep_dens","widowed_dens","median_age","foreign_dens","median_earnings","cars_dens","trans_dens","mbike_dens","bike_dens","walk_dens","wfm_dens","lowedu_dens","hsged_dens","bs_dens","grad_dens","unemp_dens","pov_dens","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"36005040100",66457.1428571429,64385.7142857143,31728.5714285714,18657.1428571429,17928.5714285714,19700,8285.71428571428,1885.71428571429,7471.42857142857,2214.28571428571,32.7,17600,25136,2414.28571428571,18014.2857142857,0,0,1400,1228.57142857143,3157.14285714286,17371.4285714286,2314.28571428571,1100,6442.85714285714,27928.5714285714,"NYC",510,138,43,1,137,1
"36005015700",36375,35950,20733.3333333333,8916.66666666667,12966.6666666667,7925,6041.66666666667,525,4000,1691.66666666667,29.5,8833.33333333333,23079,2000,11516.6666666667,0,0,1050,58.3333333333333,1291.66666666667,10933.3333333333,1516.66666666667,183.333333333333,4416.66666666667,10133.3333333333,"NYC",394,82,12,0,81,1
"36081048900",13169.2307692308,12107.6923076923,6792.30769230769,2992.30769230769,4630.76923076923,2976.92307692308,2261.53846153846,307.692307692308,838.461538461538,161.538461538462,31.3,3976.92307692308,26146,2884.61538461538,3107.69230769231,0,0,38.4615384615385,46.1538461538462,930.769230769231,2853.84615384615,1653.84615384615,169.230769230769,284.615384615385,1261.53846153846,"NYC",467,122,11,0,122,0
"36047073600",51971.4285714286,47342.8571428571,25985.7142857143,12157.1428571429,10200,17442.8571428571,11014.2857142857,1157.14285714286,5657.14285714286,1285.71428571429,40.1,10514.2857142857,35463,7542.85714285714,15457.1428571429,0,0,242.857142857143,842.857142857143,2085.71428571429,17171.4285714286,7614.28571428571,2100,2342.85714285714,10571.4285714286,"NYC",324,75,19,0,75,0
"36005050400",23.2974910394265,23.2974910394265,7.16845878136201,5.73476702508961,7.88530465949821,3.9426523297491,2.8673835125448,2.8673835125448,1.0752688172043,2.8673835125448,26.9,1.0752688172043,NA,4.3010752688172,8.24372759856631,0,0,0,0,2.8673835125448,5.37634408602151,0,2.8673835125448,0,0,"NYC",682,279,0,0,275,4
"36047001800",2253.26086956522,1967.39130434783,35.8695652173913,0,1007.60869565217,1092.39130434783,153.260869565217,0,335.869565217391,29.3478260869565,37,564.130434782609,14423,0,0,0,0,0,0,228.260869565217,872.826086956522,16.304347826087,70.6521739130435,0,0,"NYC",2495,537,40,0,536,1
"36061001001",49500,16300,22800,6433.33333333333,8233.33333333333,15833.3333333333,14266.6666666667,4733.33333333333,4700,4033.33333333333,45.4,1833.33333333333,75179,3200,12000,0,933.333333333333,3200,1400,333.333333333333,12300,16533.3333333333,6866.66666666667,3533.33333333333,2833.33333333333,"NYC",356,125,6,1,121,4
"36005043500",23.8461538461538,23.8461538461538,17.3076923076923,3.46153846153846,11.1538461538462,0,4.61538461538461,4.61538461538461,3.07692307692308,4.61538461538461,23.8,0,15375,0,11.9230769230769,0,0,0,0,0,1.53846153846154,0,0,0,3.07692307692308,"NYC",2907,1117,51,2,1111,6
"36047118800",66100,64500,34585.7142857143,13528.5714285714,20928.5714285714,17857.1428571429,12871.4285714286,914.285714285714,5157.14285714286,2357.14285714286,33.5,17700,23739,5042.85714285714,21557.1428571429,0,0,400,371.428571428571,2100,21942.8571428571,4614.28571428571,1114.28571428571,2514.28571428571,16414.2857142857,"NYC",252,50,21,0,50,0
"36061008400",29500,16285.7142857143,17771.4285714286,1657.14285714286,16542.8571428571,7342.85714285714,3957.14285714286,0,2685.71428571429,271.428571428571,30.4,10728.5714285714,88750,685.714285714286,7214.28571428571,128.571428571429,0,9185.71428571428,1171.42857142857,0,2228.57142857143,9000,5785.71428571429,1228.57142857143,5685.71428571429,"NYC",1703,250,86,1,248,2
"36081044400",9091.42857142857,8834.28571428572,4668.57142857143,1902.85714285714,2565.71428571429,2588.57142857143,1477.14285714286,557.142857142857,894.285714285714,348.571428571429,35.8,2774.28571428571,26146,754.285714285714,2762.85714285714,0,0,437.142857142857,82.8571428571429,617.142857142857,2351.42857142857,642.857142857143,411.428571428571,434.285714285714,2154.28571428571,"NYC",1201,389,77,1,388,1
"36005022200",36755.5555555556,35066.6666666667,17955.5555555556,8022.22222222222,11144.4444444444,11233.3333333333,5477.77777777778,877.777777777778,4800,1222.22222222222,32.9,10933.3333333333,25486,5411.11111111111,12722.2222222222,0,0,533.333333333333,0,1988.88888888889,11211.1111111111,2500,822.222222222222,2077.77777777778,9433.33333333333,"NYC",621,132,40,2,130,2
"36061013700",71444.4444444445,21055.5555555556,38377.7777777778,7955.55555555556,23677.7777777778,19088.8888888889,13411.1111111111,7311.11111111111,4677.77777777778,4511.11111111111,38.2,13111.1111111111,91628,2233.33333333333,17466.6666666667,0,277.777777777778,16544.4444444444,4766.66666666667,0,6477.77777777778,24122.2222222222,21344.4444444444,2500,6000,"NYC",1990,247,77,1,245,2
"36081074300",64042.8571428571,29514.2857142857,33514.2857142857,12300,13357.1428571429,19657.1428571429,11757.1428571429,6971.42857142857,5885.71428571429,3571.42857142857,41.3,10328.5714285714,50849,8714.28571428571,12942.8571428571,0,0,4128.57142857143,642.857142857143,2442.85714285714,15128.5714285714,12471.4285714286,5828.57142857143,2200,5671.42857142857,"NYC",296,58,26,1,57,1
"36081062600",17135.2941176471,16811.7647058824,9411.76470588235,3717.64705882353,3247.05882352941,5411.76470588235,3141.17647058824,1617.64705882353,1023.52941176471,1141.17647058824,40.3,1947.05882352941,41794,4594.11764705882,2929.41176470588,0,0,135.294117647059,111.764705882353,529.411764705882,5694.11764705882,1700,1100,541.176470588235,941.176470588235,"NYC",297,86,11,0,86,0
"36081069701",78020,47720,42780,11640,23300,23100,15260,4720,6640,3540,36.8,20380,46494,7940,29080,0,0,3800,480,2640,14180,21860,9640,3860,10280,"NYC",138,18,7,0,18,0
"36081031700",22122.2222222222,6477.77777777778,11329.6296296296,3422.22222222222,4788.88888888889,6781.48148148148,5166.66666666667,1962.96296296296,992.592592592592,1833.33333333333,42.2,2403.7037037037,35520,4740.74074074074,4762.96296296296,0,0,611.111111111111,522.222222222222,600,6759.25925925926,3066.66666666667,2114.81481481481,555.555555555556,1429.62962962963,"NYC",1283,352,23,0,352,0
"36061017900",119012.5,40175,63450,18862.5,31950,37162.5,21462.5,9575,6287.5,4450,42.7,16225,47090,5825,45650,0,0,3950,7337.5,3350,15100,31025,24150,5650,14350,"NYC",567,103,38,2,101,2
"36047109800",6836.36363636364,6745.45454545455,3466.66666666667,1878.78787878788,2227.27272727273,1739.39393939394,724.242424242424,266.666666666667,506.060606060606,112.121212121212,29.3,1057.57575757576,37308,800,1984.84848484848,0,0,18.1818181818182,24.2424242424242,366.666666666667,1572.72727272727,712.121212121212,206.060606060606,442.424242424242,1236.36363636364,"NYC",1139,339,24,1,336,3
"36047000900",70750,22483.3333333333,33800,9066.66666666667,31266.6666666667,20500,6500,3416.66666666667,2666.66666666667,1916.66666666667,33.4,5816.66666666667,86875,1000,35650,166.666666666667,1483.33333333333,4916.66666666667,1483.33333333333,1450,4750,23366.6666666667,14966.6666666667,700,4400,"NYC",872,169,51,0,169,0
"36061008000",73700,13785.7142857143,39214.2857142857,5728.57142857143,25371.4285714286,14328.5714285714,20228.5714285714,8042.85714285714,8771.42857142857,3971.42857142857,42.7,5857.14285714286,92736,2628.57142857143,18200,0,614.285714285714,20942.8571428571,6885.71428571429,457.142857142857,6371.42857142857,30714.2857142857,13242.8571428571,2800,5314.28571428571,"NYC",1959,283,91,0,283,0
"36061013500",43750,25093.75,22475,4537.5,14131.25,11343.75,9918.75,3818.75,5087.5,3075,41.8,5512.5,71135,2406.25,10031.25,0,593.75,9643.75,881.25,1768.75,8800,10256.25,6325,725,7206.25,"NYC",1741,294,85,0,292,2
"36047058800",61650,21250,32583.3333333333,11783.3333333333,12733.3333333333,17283.3333333333,15116.6666666667,4733.33333333333,5650,4316.66666666667,41.5,9750,50318,9566.66666666667,15116.6666666667,0,516.666666666667,3733.33333333333,1016.66666666667,2400,9416.66666666667,16383.3333333333,6983.33333333333,3000,9350,"NYC",215,40,11,0,40,0
"36005023704",138066.666666667,137100,73800,42300,50000,29233.3333333333,13866.6666666667,2666.66666666667,17800,5033.33333333333,27.2,50700,16861,6133.33333333333,32666.6666666667,0,0,9066.66666666667,8900,5400,31066.6666666667,8066.66666666667,1200,8200,72300,"NYC",265,100,31,0,100,0
"36081016900",64211.1111111111,36977.7777777778,34188.8888888889,11333.3333333333,14311.1111111111,22144.4444444444,11000,5422.22222222222,4666.66666666667,2866.66666666667,39.6,14944.4444444444,41918,8200,23233.3333333333,355.555555555556,488.888888888889,811.111111111111,1433.33333333333,2600,11222.2222222222,16855.5555555556,6500,1544.44444444444,4355.55555555556,"NYC",180,52,14,0,52,0
"36081099200",19269.5652173913,17513.0434782609,9821.73913043478,7456.52173913043,3708.69565217391,5408.69565217391,1917.39130434783,778.260869565217,2291.30434782609,882.608695652174,25.2,2534.78260869565,29934,2865.21739130435,2900,0,0,408.695652173913,0,869.565217391304,5056.52173913043,934.782608695652,352.173913043478,1465.21739130435,5039.13043478261,"NYC",408,150,21,0,150,0
"36047084000",35314.2857142857,33714.2857142857,19785.7142857143,7157.14285714286,9400,7928.57142857143,9100,1728.57142857143,2728.57142857143,2685.71428571429,36.9,3871.42857142857,33935,4785.71428571429,9400,0,228.571428571429,871.428571428571,342.857142857143,2328.57142857143,13928.5714285714,2842.85714285714,1457.14285714286,1242.85714285714,2542.85714285714,"NYC",375,225,20,0,224,1
"36081051200",19000,18906.6666666667,10393.3333333333,4646.66666666667,3980,4920,3826.66666666667,1626.66666666667,1786.66666666667,1326.66666666667,40.3,2720,36976,4006.66666666667,3686.66666666667,0,0,46.6666666666667,226.666666666667,620,5833.33333333333,1733.33333333333,573.333333333333,1220,2280,"NYC",304,98,15,1,97,1
"36047011700",34950,13862.5,16362.5,5412.5,14000,11050,3137.5,1350,2225,775,33.1,3112.5,52244,2137.5,16100,0,412.5,1275,937.5,1962.5,4312.5,10462.5,5625,2062.5,3312.5,"NYC",599,120,14,0,120,0
"36061011300",1714.28571428571,1357.14285714286,357.142857142857,0,1042.85714285714,314.285714285714,357.142857142857,0,142.857142857143,0,30.9,571.428571428571,90781,0,514.285714285714,0,0,785.714285714286,57.1428571428571,0,0,700,100,0,400,"NYC",1617,299,157,1,298,1
"36047001500",53250,37191.6666666667,28291.6666666667,9000,21625,15191.6666666667,6583.33333333333,850,4658.33333333333,1091.66666666667,31.9,9391.66666666667,63250,2516.66666666667,21441.6666666667,0,933.333333333333,3500,2116.66666666667,983.333333333333,8141.66666666667,14841.6666666667,6583.33333333333,3258.33333333333,12491.6666666667,"NYC",2538,432,80,1,430,2
"36081086900",9331.81818181818,9077.27272727273,5168.18181818182,1331.81818181818,2940.90909090909,2631.81818181818,2018.18181818182,409.090909090909,672.727272727273,490.909090909091,40.2,5140.90909090909,25250,1268.18181818182,1745.45454545455,0,0,595.454545454545,245.454545454545,577.272727272727,2172.72727272727,1127.27272727273,327.272727272727,90.9090909090909,3295.45454545455,"NYC",2210,412,80,3,408,4
"36061031100",0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"NYC",1094,247,12,1,245,2
"36047010000",110700,101966.666666667,52100,29333.3333333333,30183.3333333333,30716.6666666667,17500,2966.66666666667,5933.33333333333,1950,32.3,45133.3333333333,17213,6283.33333333333,30766.6666666667,133.333333333333,850,7916.66666666667,533.333333333333,10100,14733.3333333333,5783.33333333333,2066.66666666667,4183.33333333333,44900,"NYC",306,71,33,0,71,0
"36047004600",11150,1900,5641.66666666667,2475,2033.33333333333,3183.33333333333,2675,783.333333333333,216.666666666667,491.666666666667,44.8,233.333333333333,78500,1866.66666666667,2100,0,0,291.666666666667,466.666666666667,541.666666666667,2008.33333333333,2633.33333333333,950,316.666666666667,400,"NYC",175,50,11,0,50,0
"36047030800",7319.23076923077,2246.15384615385,3457.69230769231,1203.84615384615,1438.46153846154,2026.92307692308,2038.46153846154,611.538461538462,657.692307692308,400,49,761.538461538462,34952,1092.30769230769,1938.46153846154,0,0,69.2307692307692,0,607.692307692308,2315.38461538462,923.076923076923,457.692307692308,257.692307692308,1184.61538461538,"NYC",323,78,7,0,78,0
"36047006300",47125,9925,25475,9525,10925,17825,6200,2650,3400,925,37.2,2950,70764,3775,19275,0,1000,1775,1125,425,7225,14825,6925,850,2675,"NYC",218,23,2,0,23,0
"36081155102",15754.5454545455,7938.18181818182,8550.90909090909,2538.18181818182,3381.81818181818,4314.54545454545,3820,1700,2027.27272727273,1325.45454545455,45.7,1007.27272727273,58971,5489.09090909091,1914.54545454545,0,0,194.545454545455,205.454545454545,294.545454545455,4730.90909090909,2583.63636363636,1252.72727272727,649.090909090909,1085.45454545455,"NYC",905,246,26,0,245,1
"36047110400",16917.2413793103,16744.8275862069,9203.44827586207,4117.24137931035,4658.62068965517,4465.51724137931,3006.89655172414,668.965517241379,1506.89655172414,837.931034482759,33.9,1465.51724137931,30381,1503.44827586207,4434.48275862069,0,0,289.655172413793,368.965517241379,582.758620689655,6131.03448275862,689.655172413793,503.448275862069,986.206896551724,3679.31034482759,"NYC",2675,1074,133,4,1068,6
"36047066200",18744.4444444444,5811.11111111111,9900,3988.88888888889,3400,5922.22222222222,4111.11111111111,1322.22222222222,1444.44444444444,1100,44.8,877.777777777778,43698,4344.44444444444,3033.33333333333,0,0,988.888888888889,0,311.111111111111,5011.11111111111,3044.44444444444,1222.22222222222,1011.11111111111,977.777777777778,"NYC",477,123,21,1,122,1
"36081084602",4010.71428571429,3678.57142857143,1717.85714285714,939.285714285714,1025,1492.85714285714,442.857142857143,110.714285714286,264.285714285714,282.142857142857,35.8,621.428571428571,24688,1021.42857142857,596.428571428571,0,0,57.1428571428571,25,242.857142857143,1264.28571428571,335.714285714286,114.285714285714,285.714285714286,846.428571428571,"NYC",2139,696,8,2,691,5
"36081095400",17541.935483871,15770.9677419355,9374.1935483871,5293.54838709677,3809.67741935484,4622.58064516129,3019.35483870968,796.774193548387,1609.67741935484,554.838709677419,34.1,1993.54838709677,37126,3632.25806451613,2719.35483870968,0,61.2903225806452,151.612903225806,77.4193548387097,1296.77419354839,3916.12903225806,1816.12903225806,1009.67741935484,787.096774193548,2932.25806451613,"NYC",328,101,24,0,101,0
"36061029900",19279.1666666667,18875,9900,4716.66666666667,3812.5,5087.5,4229.16666666667,1433.33333333333,3212.5,1379.16666666667,40.5,4141.66666666667,19757,1216.66666666667,4775,25,0,279.166666666667,216.666666666667,725,4350,1866.66666666667,175,1095.83333333333,7291.66666666667,"NYC",832,178,43,0,178,0
"36061031703",74091.6666666667,20991.6666666667,36308.3333333333,19258.3333333333,17925,27591.6666666667,7491.66666666667,1825,5258.33333333333,1716.66666666667,34.9,12916.6666666667,116071,2525,18241.6666666667,0,1658.33333333333,15033.3333333333,2133.33333333333,725,4975,22566.6666666667,15608.3333333333,1208.33333333333,4200,"NYC",893,183,50,0,182,1
"36081021900",8.16326530612245,0,8.16326530612245,0,0,0,8.16326530612245,0,8.16326530612245,0,NA,0,NA,0,0,0,0,8.16326530612245,0,0,8.16326530612245,0,0,0,0,"NYC",791,154,17,0,154,0
"36081012000",44683.3333333333,43433.3333333333,20150,9266.66666666667,12516.6666666667,12883.3333333333,9166.66666666667,850,3900,850,35.9,12866.6666666667,22841,9633.33333333333,6816.66666666667,0,0,2850,250,1933.33333333333,11333.3333333333,6016.66666666667,2416.66666666667,1816.66666666667,14283.3333333333,"NYC",236,58,14,1,57,1
"36047005602",27033.3333333333,7066.66666666667,15516.6666666667,4350,8783.33333333333,7050,4083.33333333333,2766.66666666667,2516.66666666667,2450,37.1,1933.33333333333,51500,4233.33333333333,8816.66666666667,0,166.666666666667,1166.66666666667,783.333333333333,383.333333333333,5333.33333333333,7800,4100,550,2583.33333333333,"NYC",576,206,9,0,205,1
"36005005200",33828.5714285714,33628.5714285714,18428.5714285714,9657.14285714286,10585.7142857143,5642.85714285714,6657.14285714286,1285.71428571429,5157.14285714286,1328.57142857143,31.1,7157.14285714286,20584,1885.71428571429,7685.71428571429,0,500,1814.28571428571,785.714285714286,2271.42857142857,11071.4285714286,1628.57142857143,342.857142857143,914.285714285714,16242.8571428571,"NYC",479,104,17,1,103,1
"36061014300",4.3859649122807,4.3859649122807,4.3859649122807,0.87719298245614,1.75438596491228,1.75438596491228,0,0,0,0,19.8,0,NA,0,0,0,0,0,0,0,1.75438596491228,0,0,0,2.63157894736842,"NYC",2590,468,118,2,465,3
"36085020803",7741.97530864198,1303.7037037037,4113.58024691358,1990.12345679012,1433.33333333333,2353.08641975309,1803.7037037037,161.728395061728,649.382716049383,256.79012345679,39.5,175.308641975309,51371,2511.11111111111,943.20987654321,0,0,90.1234567901235,61.7283950617284,77.7777777777778,1996.2962962963,1207.40740740741,790.123456790123,185.185185185185,583.950617283951,"NYC",495,134,9,0,134,0
"36061009300",143028.571428571,66142.8571428571,71514.2857142857,19457.1428571429,34900,46671.4285714286,30471.4285714286,11528.5714285714,15914.2857142857,4214.28571428571,41.5,15014.2857142857,54515,4000,41042.8571428571,0,3285.71428571429,28114.2857142857,7428.57142857143,2700,25214.2857142857,37785.7142857143,30885.7142857143,4742.85714285714,25100,"NYC",859,122,41,0,120,2
"36047092800",49783.3333333333,48933.3333333333,27733.3333333333,10650,9650,15900,9716.66666666667,3866.66666666667,6750,3866.66666666667,42.6,5783.33333333333,35891,8583.33333333333,9666.66666666667,0,316.666666666667,3400,400,1466.66666666667,12483.3333333333,5200,3933.33333333333,1933.33333333333,6016.66666666667,"NYC",419,217,25,1,216,1
"36047030400",21600,11627.7777777778,11266.6666666667,4116.66666666667,3900,6500,4766.66666666667,2316.66666666667,1350,1622.22222222222,44.3,4233.33333333333,32442,2094.44444444444,5816.66666666667,0,55.5555555555556,383.333333333333,94.4444444444444,1183.33333333333,5027.77777777778,3916.66666666667,961.111111111111,538.888888888889,4077.77777777778,"NYC",403,116,17,0,116,0
"36061024100",115828.571428571,100671.428571429,58214.2857142857,14142.8571428571,35728.5714285714,34142.8571428571,23428.5714285714,8385.71428571428,18585.7142857143,5557.14285714286,41.1,30185.7142857143,30409,8585.71428571428,36285.7142857143,0,4185.71428571429,6985.71428571429,2542.85714285714,5485.71428571429,27285.7142857143,20600,10171.4285714286,6671.42857142857,32457.1428571429,"NYC",552,136,21,1,135,1
"36061016900",121500,24400,65357.1428571428,20542.8571428571,24728.5714285714,39414.2857142857,32400,4414.28571428571,12942.8571428571,2428.57142857143,41.9,14357.1428571429,66582,2528.57142857143,55557.1428571429,0,1385.71428571429,5842.85714285714,6714.28571428571,2557.14285714286,12285.7142857143,39028.5714285714,30957.1428571429,2271.42857142857,10171.4285714286,"NYC",564,82,31,0,82,0
"36005007100",25440,25020,14680,6310,7390,6440,4230,1070,2410,1200,31.4,1820,31655,2520,7800,0,0,480,40,580,6390,2900,940,1790,6370,"NYC",474,171,44,0,171,0
"36005008300",86087.5,85800,43650,27087.5,23187.5,22737.5,11087.5,1987.5,8037.5,2212.5,30.8,19550,21561,4275,22887.5,0,0,2300,1175,7187.5,17950,5075,1037.5,4600,35450,"NYC",321,88,29,0,88,0
"36047000700",58714.2857142857,14428.5714285714,30257.1428571429,12214.2857142857,15600,21928.5714285714,6814.28571428571,2157.14285714286,4228.57142857143,1914.28571428571,36.5,3928.57142857143,80921,2157.14285714286,24085.7142857143,0,1900,4500,3771.42857142857,528.571428571429,3471.42857142857,19028.5714285714,14042.8571428571,1200,2957.14285714286,"NYC",678,127,14,0,127,0
"36005041100",63160,57060,34180,17460,17200,15500,10280,2720,6280,2000,30.9,11840,30633,7540,16360,0,0,1280,220,2800,16740,7480,1620,4740,21920,"NYC",199,51,14,0,51,0
"36081001400",47625,39925,23175,9312.5,12187.5,13625,10487.5,2012.5,5562.5,2175,39.6,7337.5,26089,7537.5,14787.5,0,0,1662.5,687.5,1825,13400,3612.5,2262.5,2750,2025,"NYC",394,112,14,0,112,0
"36085029104",13232.2033898305,4238.98305084746,7142.37288135593,3210.16949152542,3259.32203389831,3379.66101694915,2723.72881355932,659.322033898305,733.898305084746,603.389830508475,37,600,42632,3954.23728813559,1511.86440677966,0,27.1186440677966,154.237288135593,94.9152542372881,400,4783.05084745763,1249.15254237288,752.542372881356,369.491525423729,757.627118644068,"NYC",916,212,20,0,211,1
"36081037600",21586.6666666667,21586.6666666667,12143.3333333333,5063.33333333333,5253.33333333333,5936.66666666667,4126.66666666667,1206.66666666667,3466.66666666667,1133.33333333333,37.9,2110,38304,6166.66666666667,4413.33333333333,0,10,156.666666666667,343.333333333333,503.333333333333,7373.33333333333,1783.33333333333,1560,1283.33333333333,1206.66666666667,"NYC",378,157,11,0,157,0
"36081016600",45312.5,44287.5,20987.5,10350,13412.5,10575,9212.5,1762.5,4387.5,1237.5,32.3,5612.5,31518,7300,13787.5,0,0,1462.5,1212.5,4050,12787.5,4450,312.5,2400,6025,"NYC",388,136,18,0,135,1
"36081086400",6766.66666666667,5897.61904761905,3616.66666666667,1230.95238095238,2171.42857142857,1797.61904761905,1350,216.666666666667,511.904761904762,435.714285714286,34.8,1902.38095238095,27047,1176.19047619048,1971.42857142857,28.5714285714286,0,185.714285714286,35.7142857142857,314.285714285714,1907.14285714286,680.952380952381,338.095238095238,307.142857142857,938.095238095238,"NYC",555,156,39,2,154,2
"36085020700",14994.5945945946,13808.1081081081,7405.40540540541,3975.67567567568,4656.75675675676,3505.40540540541,2205.40540540541,651.351351351351,1389.18918918919,554.054054054054,30.2,3278.37837837838,30459,2232.43243243243,2189.18918918919,0,0,218.918918918919,97.2972972972973,732.432432432432,4808.10810810811,783.783783783784,308.108108108108,294.594594594595,5418.91891891892,"NYC",352,123,18,0,123,0
"36081028800",18812,18584,9844,4400,4928,4812,3536,1136,2216,980,35.3,3196,30842,4440,4368,0,0,240,68,604,6908,1884,836,804,1992,"NYC",544,220,29,0,220,0
"36061023000",134314.285714286,124742.857142857,68114.2857142857,20228.5714285714,45542.8571428571,40971.4285714286,19785.7142857143,7785.71428571429,20071.4285714286,8328.57142857143,35.5,17057.1428571429,27331,5242.85714285714,44900,0,157.142857142857,6142.85714285714,3385.71428571429,9928.57142857143,41728.5714285714,12028.5714285714,5885.71428571429,9585.71428571428,42871.4285714286,"NYC",561,121,37,0,120,1
"36047003900",40966.6666666667,18850,21100,6800,14000,11600,7666.66666666667,900,2483.33333333333,450,34.8,4950,62052,1116.66666666667,18466.6666666667,0,683.333333333333,2716.66666666667,2933.33333333333,300,4233.33333333333,12383.3333333333,8633.33333333333,1983.33333333333,2633.33333333333,"NYC",1034,209,42,1,207,2
"36047118600",49060,47480,25260,12220,14200,13540,7820,1280,4420,500,32.8,9600,30847,4640,14100,0,0,120,240,2200,16140,2900,400,1660,16980,"NYC",294,108,21,1,107,1
"36047102000",36183.3333333333,32883.3333333333,19516.6666666667,9533.33333333333,8466.66666666667,8766.66666666667,8033.33333333333,1383.33333333333,3066.66666666667,1266.66666666667,35.2,3216.66666666667,41684,7033.33333333333,8800,0,0,333.333333333333,183.333333333333,1300,8233.33333333333,3850,2900,1900,5516.66666666667,"NYC",108,40,4,0,39,1
"36047055500",55580,20030,25950,8380,23500,20010,3360,330,3630,1030,33.2,9290,70864,3280,29660,0,1160,1540,3070,1180,7000,20360,10690,1570,4540,"NYC",505,117,17,0,117,0
"36061004000",134700,38285.7142857143,56242.8571428571,9500,79128.5714285714,24528.5714285714,20271.4285714286,1271.42857142857,9157.14285714286,1628.57142857143,30.2,20471.4285714286,61684,4100,53600,0,1657.14285714286,17442.8571428571,6257.14285714286,1857.14285714286,10271.4285714286,45571.4285714286,21228.5714285714,3900,12585.7142857143,"NYC",711,175,55,1,174,1
"36081117500",23404.5454545455,15522.7272727273,11945.4545454545,3640.90909090909,4477.27272727273,7559.09090909091,5972.72727272727,1754.54545454545,1068.18181818182,1154.54545454545,45.9,5295.45454545455,46212,5540.90909090909,4577.27272727273,0,0,513.636363636364,131.818181818182,700,6177.27272727273,4554.54545454545,1813.63636363636,554.545454545455,1254.54545454545,"NYC",449,82,22,0,82,0
"36081049200",24194.7368421053,23347.3684210526,13736.8421052632,4105.26315789474,5178.94736842105,7347.36842105263,6831.57894736842,731.578947368421,2336.84210526316,752.631578947368,42.5,3810.52631578947,36875,6794.73684210526,3915.78947368421,0,0,200,0,631.578947368421,9031.57894736842,2894.73684210526,1415.78947368421,1000,2000,"NYC",700,187,17,0,187,0
"36085002100",8927.08333333333,7277.08333333333,4308.33333333333,2110.41666666667,2766.66666666667,2300,1491.66666666667,258.333333333333,787.5,233.333333333333,31.1,1639.58333333333,26597,1345.83333333333,2133.33333333333,0,0,270.833333333333,270.833333333333,291.666666666667,2268.75,670.833333333333,575,189.583333333333,2464.58333333333,"NYC",817,194,52,0,194,0
"36061005000",86233.3333333333,17616.6666666667,49350,7183.33333333333,34516.6666666667,23000,15400,6133.33333333333,5783.33333333333,3000,35.5,11033.3333333333,104517,5516.66666666667,35100,0,2083.33333333333,13116.6666666667,2166.66666666667,333.333333333333,5650,35983.3333333333,19500,5450,7200,"NYC",796,143,67,1,142,1
"36081138502",41.5730337078652,23.5955056179775,0,4.49438202247191,8.98876404494382,0,19.1011235955056,8.98876404494382,0,0,66.7,0,NA,0,0,0,0,0,19.1011235955056,0,8.98876404494382,0,19.1011235955056,0,17.9775280898876,"NYC",2730,642,17,1,640,2
"36081142900",15823.8095238095,8304.7619047619,7861.90476190476,2519.04761904762,2466.66666666667,4671.42857142857,4861.90476190476,1304.7619047619,1114.28571428571,804.761904761905,49.5,2090.47619047619,35625,4909.52380952381,2547.61904761905,0,52.3809523809524,104.761904761905,238.095238095238,542.857142857143,4842.85714285714,2628.57142857143,2076.19047619048,400,647.619047619048,"NYC",199,41,7,0,41,0
"36061010200",2571.42857142857,685.714285714286,928.571428571428,271.428571428571,385.714285714286,1171.42857142857,614.285714285714,128.571428571429,0,0,41.8,542.857142857143,70938,0,557.142857142857,0,0,442.857142857143,614.285714285714,57.1428571428571,185.714285714286,1057.14285714286,700,0,300,"NYC",1654,194,64,0,193,1
"36047034900",98866.6666666667,91133.3333333333,54066.6666666667,27783.3333333333,26566.6666666667,25283.3333333333,16850,2383.33333333333,13616.6666666667,1866.66666666667,30.8,22250,25861,4133.33333333333,33800,0,0,2016.66666666667,1183.33333333333,4100,30183.3333333333,6650,2450,5033.33333333333,29766.6666666667,"NYC",289,83,15,0,83,0
"36081087100",14143.75,13500,7631.25,3162.5,3993.75,4031.25,2256.25,700,1700,787.5,34.5,4181.25,35507,931.25,4006.25,18.75,0,956.25,0,606.25,3618.75,1418.75,418.75,493.75,4493.75,"NYC",1544,256,119,2,254,2
"36081025800",30062.5,30062.5,15937.5,6987.5,7462.5,10562.5,4887.5,162.5,1887.5,537.5,35.7,4537.5,35414,6075,6062.5,0,0,762.5,0,1225,9925,2162.5,1450,2200,3087.5,"NYC",209,105,16,0,105,0
"36081055500",37216.6666666667,29100,17783.3333333333,8850,10533.3333333333,11266.6666666667,5866.66666666667,700,3466.66666666667,650,34,11233.3333333333,30685,3850,12033.3333333333,0,0,2083.33333333333,50,1600,9916.66666666667,1583.33333333333,750,916.666666666667,6600,"NYC",281,63,16,0,63,0
"36061014200",59800,4414.28571428571,34585.7142857143,9457.14285714286,7800,13928.5714285714,17414.2857142857,11200,4800,3971.42857142857,54,2400,104743,3057.14285714286,13857.1428571429,0,200,6842.85714285714,5357.14285714286,157.142857142857,7428.57142857143,13814.2857142857,18100,257.142857142857,3142.85714285714,"NYC",576,101,36,2,99,2
