"GEOID","crime_idx","spend_alc","spend_trans","biz_alc","biz_resto","biz_lib","biz_groc","biz_health","biz_hotel","biz_retail","fastfood_6mo","fastfood_freq","road_maxspeed","road_meanspeed","road_maxlength","road_minlength","road_meanlength","road_totlanes","road_maxlanes","road_iri","road_bumps","road_aadt","road_sumlength","road_pci","road_pavewidth","road_vc","road_q","pop","sqmi","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths","pop_dens","race_white","race_minority","female","age_genz","age_millenial","age_genx","age_boomer","age_retiree","divsep","widowed","median_age","not_us_citizen","median_earnings","trav_cars","trav_trans","trav_motorcycle","trav_bike","trav_walk","trav_home","edu_lowedu","edu_hsged","edu_bs","edu_grad","unemp","below_pov"
"36047049000",38,1106181,776489,0,4,3,1,10,0,18,3682,1481,11,3.40551171,0.33381694,0.01644974,0.29470432,0.71257987,1.07196286,11.05610412,21.11570454,2834.582806,0.81241428,20.26005104,2.92214985,0.04352403,26.96968997,6081,0.07,"NYC",472,88,35,0,88,0,89257.1428571429,3577,2671,3021,1556,1952,1466,1128,146,361,272,31.9,1109,29286,655,1991,0,41,106,208,269,1224,1003,823,229,1857
"36081071305",49,1994746,954448,0,3,4,0,15,0,10,3694,1413,9,5.19202936,0.37327813,6.77e-06,0.27467634,1.90785392,2.77644893,65.14314399,29.19072528,6688.988652,0.69727777,22.0035843,11.12659145,0.0046762,25.95571181,4941,0.06,"NYC",247,42,13,0,42,0,99020,2587,2364,2534,803,1121,1737,855,435,303,212,40.8,882,55259,508,1845,0,0,79,153,127,1000,1390,915,142,437
"36081051700",44,507153,301799,1,10,0,3,4,0,20,1453,595,50,15.21778952,1.21005747,0.0005621,0.19641752,0.76805974,2.00000367,57.71730383,6.25568815,35505.59207,2.62008006,45.78842596,10.14254824,0.00083757,24.6611413,2097,0.1,"NYC",549,120,6,0,120,0,19590,1058,901,1065,406,425,568,439,121,227,169,39.9,370,43009,446,412,0,6,102,18,61,719,271,50,90,250
"36047050300",92,897579,434195,4,34,5,8,1,0,59,2436,918,8,4.70140161,0.19046326,5.23e-05,0.17829383,0.37073202,0.62645676,38.28312262,19.47652185,2435.190198,0.7104092,12.75301821,0.92683005,0.08565951,27.07680727,2896,0.05,"NYC",327,121,16,0,120,1,48160,1682,726,1257,161,1027,821,331,68,212,105,35.3,335,51263,228,1329,0,23,65,31,67,446,771,154,69,237
"36081042600",45,0,0,0,0,0,0,3,0,0,0,0,1,0.99411418,0.05994425,0.00028435,0.05217046,0.13540668,0.1902992,12.3794312,6.2689149,950.8065572,0.15410778,2.98163284,0.1532858,0.00814885,27.16106067,508,0.2,"NYC",103,30,2,0,30,0,2535,190,317,64,0,15,73,197,222,104,79,72.4,15,NA,0,7,0,0,0,0,64,258,23,0,0,86
"36047062200",50,806476,401970,0,9,0,2,15,2,21,2496,967,50,20.24278971,0.35040562,5.46e-05,0.20032528,2.4168696,5.99999943,98.95553301,13.99054835,32713.0411,1.96016303,64.4967739,9.86183963,0.39623656,NA,NA,NA,"NYC",647,170,7,1,169,1,34111.1111111111,2366,704,1609,423,636,641,933,437,429,334,51.4,204,55428,738,403,0,9,35,161,151,865,536,493,113,345
"36081144700",49,555528,389956,0,12,4,3,13,0,29,1924,773,50,10.55224309,0.44011948,0.00142956,0.25695912,1.39701248,4.00000166,49.7079275,0.29372895,16485.32775,3.41528406,68.63783831,9.94505323,0.15470047,26.49946299,2977,0.16,"NYC",512,73,18,1,72,1,18650,406,2578,1581,594,590,915,674,211,275,219,43,671,35324,853,524,0,0,39,12,109,906,474,234,146,361
"36005022702",61,160049,187184,1,4,1,5,5,0,18,929,251,50,6.94223107,0.09999995,0.00042649,0.05674165,1.326009,6.00000755,24.16289403,0.21018914,19331.14584,0.58759377,61.80699172,5.88950227,0.14334988,23.31633327,1675,0.02,"NYC",284,76,13,0,76,0,72300,11,1435,604,311,374,480,223,58,196,41,36.6,360,22105,83,435,0,0,75,36,77,352,150,63,82,473
"36085000700",100,1304889,819693,0,3,4,1,4,1,6,3355,1348,30,15.19310346,0.59236615,0.00020418,0.3210149,1.68657078,3.07722673,70.30896792,33.20180536,3510.673891,2.83537344,64.95582006,9.13166173,0.09755746,24.46227713,4933,0.2,"NYC",409,67,11,0,67,0,25950,911,5317,3382,2061,1199,1634,1040,294,467,258,32.6,453,35000,808,1466,0,24,166,67,181,1613,538,439,61,2144
"36005037800",69,415056,305677,0,4,0,1,1,0,8,2051,857,23,19.75581691,0.16797824,0.00598792,0.13889346,1.55913145,1.87535486,6.822543,0.03953229,449.0661413,0.5331748,76.95516448,3.89782861,NA,26.49520211,3088,0.05,"NYC",270,83,26,0,83,0,65900,65,3230,1760,929,933,974,302,157,317,56,30.5,540,30069,448,752,0,0,0,16,169,867,215,64,334,911
"36047095400",45,938493,691169,1,8,0,7,1,0,25,3197,1336,9,1.71489248,0.46138706,0.19919894,0.28830093,0.75552452,1.4524831,6.07067561,6.11297997,1210.358162,1.51329819,31.94573233,1.40940761,0.04351507,29.80310019,4938,0.09,"NYC",350,147,16,2,145,2,50633.3333333333,31,4526,2575,1002,1062,1290,1011,192,405,210,39.2,660,39138,921,1261,0,0,71,38,294,1075,603,174,151,588
"36081114100",10,908559,219930,0,8,4,2,6,0,13,1814,807,25,3.83900433,0.58860558,0.00184082,0.37401741,1.01257475,1.99999972,NA,0,667.3098893,4.23274312,50.65460693,2.55042884,0.0461553,28.86087067,2501,0.17,"NYC",130,27,6,0,26,1,14276.4705882353,1201,1226,1320,378,448,652,728,221,139,111,47.6,142,50128,598,481,0,0,4,44,67,503,491,260,86,130
"36047032100",91,822826,707712,2,10,1,8,2,0,36,3451,1308,6,4.45780242,0.30602471,0.00163813,0.24116108,0.38625684,0.51432725,54.85767734,8.80765228,2786.817713,0.4857269,12.44227035,1.78235899,0.21725198,28.28715965,5331,0.06,"NYC",584,146,39,1,145,1,100100,775,5231,3427,1308,2089,1396,911,302,611,63,32.7,1036,27423,271,2169,0,27,47,85,587,1451,874,429,509,1451
"36085030302",30,1262515,515506,1,15,2,2,1,0,30,4413,1993,32,25.57381085,0.86194864,0.01101856,0.65458389,2.93898276,3.62925743,265.682364,64.77344804,28032.71322,1.23786516,39.6768645,2.41239432,0.66503539,22.59599266,6445,0.35,"NYC",301,61,14,0,61,0,17548.5714285714,2194,3948,3064,1571,1404,1738,1304,125,369,171,36.9,888,51452,1900,690,0,0,22,31,238,1702,881,416,170,887
"36047025300",95,877621,541322,0,6,4,2,1,0,13,2313,923,25,9.24296706,0.21369393,0.00150719,0.16674423,0.75584323,2.00000034,107.718031,4.20550543,4160.241422,0.89323065,23.39201396,3.56936403,0.2054759,25.90146116,3285,0.06,"NYC",175,73,12,0,73,0,46850,936,1875,1369,442,1165,627,461,116,302,130,31.3,387,36279,193,1113,25,28,110,63,37,737,582,314,193,704
"36081019600",78,369137,271857,0,4,1,5,2,0,8,1645,687,14,4.1439131,0.39836799,0.0391197,0.2535494,1.10735722,1.85287439,4.72111888,0.8168127,536.1936263,1.01644481,54.70425336,2.80600493,0.02591694,25.39373467,2727,0.09,"NYC",242,80,6,0,80,0,31966.6666666667,24,2853,1565,695,721,856,482,123,171,125,35.7,510,33214,463,735,0,8,39,22,177,870,253,75,251,250
"36081014900",79,687182,332420,0,11,4,2,8,0,38,2120,799,8,3.5590864,0.24538781,0.04487011,0.1945792,0.3686575,0.62919951,2.47432166,0.30808674,516.5217396,0.77338394,17.98037256,1.15284236,NA,27.79012889,2803,0.04,"NYC",135,25,10,0,25,0,55700,1349,879,1004,284,911,492,440,101,255,74,34.3,490,46042,239,1001,0,11,49,42,147,507,380,301,102,134
"36061008300",222,1671687,1366080,1,66,12,13,13,4,124,2942,946,10,7.63970061,0.34172889,0.03087793,0.26450691,0.5807474,0.80844977,37.82645081,9.68630698,3788.727919,1.81183526,25.86846583,3.09421475,0.06382965,25.69837215,4192,0.07,"NYC",968,85,36,1,84,1,57057.1428571429,1904,2090,2281,564,1451,721,1008,250,185,162,34.6,378,57396,124,1470,0,0,477,122,117,735,1275,447,205,627
"36005006800",51,496075,364189,0,0,0,1,0,0,4,1767,685,25,10.2401859,0.27045366,1.07e-05,0.14514939,1.02742164,2.00000027,39.50115583,11.58930028,4004.732429,0.96288189,49.52373693,2.54028436,0.05659402,25.6426679,2968,0.06,"NYC",275,103,19,0,102,1,55966.6666666667,110,3248,1377,906,932,862,482,176,454,64,31.8,825,26183,432,897,0,0,86,18,191,1205,214,26,229,619
"36047079000",93,816809,601553,2,14,1,5,3,0,42,3442,1439,12,4.60257221,0.27150673,0.0040504,0.18707857,0.56461419,1.04970891,31.1132508,9.86483824,2160.648741,1.18472801,21.29699351,1.91773452,0.1020985,27.56707985,4936,0.07,"NYC",542,237,59,0,237,0,73628.5714285714,85,5069,2945,1417,980,1496,907,354,491,196,38.2,1177,31698,369,1688,0,0,60,40,163,1931,344,186,180,722
"36081140300",8,596516,144394,0,0,1,1,1,0,3,1796,799,50,7.36485216,0.36411542,0.00116563,0.19570306,0.90371148,2.00000032,18.26166237,0.00808402,18092.25012,3.59786517,66.08832352,6.31803915,0.0819536,26.91098245,2452,0.15,"NYC",337,98,5,1,96,2,13993.3333333333,654,1445,1078,381,282,607,662,167,139,176,48,180,42388,686,220,0,0,21,22,114,619,372,189,37,188
"36047026800",19,879064,617063,0,3,0,1,8,0,10,2743,1103,13,9.96349099,0.43748499,0.07034801,0.33262549,0.77100007,1.02937645,2.82471548,1.37312558,3974.464142,0.66375372,38.15768192,1.92750018,0.33552848,27.56382526,4386,0.07,"NYC",274,72,18,1,71,1,52385.7142857143,1693,1974,1899,810,897,973,791,196,320,138,36.9,831,28221,439,1060,0,73,128,55,182,1075,447,209,178,591
"36081043200",112,237211,51273,0,1,4,1,3,0,5,799,415,6,2.19800622,1.07870351,3e-05,0.18832993,1.28077728,2.0000007,29.55192151,14.07270646,1843.42389,0.83621523,56.63538998,4.37972486,2.47e-05,26.34098448,1157,0.09,"NYC",199,92,13,0,92,0,15588.8888888889,1,1402,733,338,322,366,295,82,239,54,36.9,154,40123,324,255,0,0,0,33,19,506,178,53,63,83
"36081010100",37,787779,381081,0,7,0,2,5,0,12,2050,772,9,1.83086414,0.28659505,0.00056113,0.18593321,0.55066346,0.88183092,15.49626241,1.55825367,531.7065752,1.08371319,24.64333156,1.53295339,0.0017006,26.37024539,2591,0.07,"NYC",148,71,10,0,71,0,38500,1798,897,1395,391,990,809,328,177,274,85,33.9,424,36492,406,972,0,27,113,24,82,649,681,249,101,403
"36061020901",110,566296,492006,0,6,4,3,9,1,26,2124,757,25,11.43790221,0.26816102,0.0003789,0.18156956,1.83441105,3.99000957,133.3164928,30.72046227,7741.570347,0.66065052,24.00846542,12.76503916,0.01099761,27.05498276,3688,0.04,"NYC",371,101,27,1,100,1,91300,175,3477,1913,660,1024,1120,515,333,449,213,37.7,287,24762,40,1009,0,0,109,85,233,1086,315,43,62,1289
"36081046400",18,480088,336999,0,0,0,1,1,0,1,1151,463,50,12.81143163,0.26999999,0.00273408,0.20795421,0.61651501,1.07646757,32.2765973,0.03787735,38903.32844,1.25597571,56.48505722,9.54728923,NA,29.15910914,1929,0.09,"NYC",208,82,0,0,82,0,18722.2222222222,337,1348,938,248,680,390,291,76,93,74,29.6,195,31728,254,453,0,0,31,51,29,256,234,155,87,131
"36081055400",29,536813,184415,0,6,0,0,0,0,6,1688,731,26,11.48058809,0.66000156,0.0133331,0.27076662,1.66585144,3.47026245,116.3557899,36.20772882,6931.292393,1.21102974,27.2939763,10.00726095,0.0264314,26.32443225,2167,0.09,"NYC",113,30,5,0,30,0,25577.7777777778,303,1999,1243,430,507,635,594,136,157,109,43.2,413,36406,460,592,0,4,46,7,57,821,220,69,66,236
"36081018501",24,993019,488572,0,4,0,3,3,0,8,2847,1129,4,1.38305043,0.26315332,0.04742291,0.20126981,0.67739176,0.93983329,2.72107672,0.44392188,350.2147599,0.44073581,33.45854918,1.6934794,0.00254844,27.33567379,3706,0.04,"NYC",152,58,15,0,58,0,94425,1375,2402,2013,856,954,1299,503,165,433,131,36.6,727,38468,321,1534,0,12,102,152,187,920,817,268,39,597
"36047098200",119,424883,496915,0,0,2,0,1,0,0,2470,667,25,9.9762313,0.41459071,0.00030506,0.34860004,1.24162364,1.99999992,18.45373509,3.14227687,3907.745573,1.477841,59.22456691,3.10405911,0.20346437,26.17632418,4583,0.13,"NYC",307,113,22,2,110,3,32623.0769230769,0,4241,2633,1373,899,956,887,126,465,248,30.8,214,21481,238,1040,0,12,149,18,147,1384,180,48,233,1603
"36047120800",87,1160824,1099736,0,3,3,4,4,0,10,5555,2012,25,9.71383728,0.3561889,0.00109918,0.27709556,1.18005075,2.00000054,2.37793983,0.70901373,898.9443459,2.0070399,61.51379724,5.07025414,0.03841198,22.96263246,9315,0.18,"NYC",635,285,37,0,283,2,46584.2105263158,133,8718,4925,2245,2195,2341,1532,538,803,509,34.7,1130,30963,710,2537,0,0,108,48,275,3301,790,193,460,2175
"36081016300",102,590282,634654,0,5,3,0,0,0,13,2658,796,19,8.67417705,0.5899993,0.00095211,0.15162198,1.00795647,1.99999978,31.16990642,6.71604562,1862.523368,1.10003564,45.58524248,2.58388506,0.04835912,27.22716484,4345,0.08,"NYC",277,93,32,0,93,0,47350,566,3222,2257,538,1042,680,1068,460,551,287,45.7,574,25608,188,808,0,0,125,69,539,993,239,88,147,1056
"36005026702",63,762189,788558,0,0,1,0,0,0,1,4062,1303,19,9.48155281,0.31705553,0.00344712,0.23556293,0.93665708,1.51546014,71.6794849,2.71219673,427.9083407,0.85639944,37.53389366,1.37300101,0.02658494,26.74082683,7250,0.06,"NYC",201,51,15,0,51,0,119100,167,6979,4070,1862,2108,1706,1264,206,945,254,32.9,1829,24620,780,1813,0,57,318,172,247,1756,515,268,456,1982
"36047021100",167,331789,203022,2,8,3,1,0,0,24,1237,490,23,11.10735814,0.13724966,3.85e-05,0.09419853,0.58644313,1.81110556,11.96971728,0.36033813,6382.588165,0.67713658,37.97574504,4.04045011,0.11230938,22.95961045,1623,0.07,"NYC",121,44,6,0,44,0,22528.5714285714,284,1293,855,306,465,452,283,71,194,46,35.3,120,35943,189,413,0,44,41,73,22,367,276,146,70,302
"36047010100",86,815541,453267,0,12,4,14,2,2,54,2994,1153,14,13.05507462,0.44389617,0.39716713,0.42181844,0.9461535,0.98065957,72.90709398,12.07071092,10016.68647,0.84108035,35.23696397,2.36538374,0.69846962,21.94625334,4264,0.12,"NYC",410,108,19,1,107,1,35808.3333333333,1057,3240,2063,973,1401,1244,513,166,555,101,31.8,1153,30814,381,1433,11,39,283,57,191,869,444,377,195,935
"36081050201",73,400579,295013,0,1,0,0,0,0,1,999,418,11,5.39881866,0.25281302,0.00056092,0.20213119,0.75411416,1.99999984,42.49433075,7.05682027,1941.988167,0.52410442,29.92182855,2.95914936,0.10872442,26.72981169,1476,0.07,"NYC",91,46,4,0,46,0,20766.6666666667,12,1234,710,222,370,290,303,61,64,53,38.6,180,30603,301,381,0,0,0,13,35,362,165,49,59,36
"36047050000",37,1049490,507682,0,7,5,3,3,0,16,2626,989,33,21.03575517,0.21784213,0.00380452,0.11418028,2.22218971,6.00000797,96.48547001,4.54928649,27172.95341,0.940715,49.34364398,10.63713801,0.36445329,26.52417677,3953,0.08,"NYC",166,58,9,0,58,0,46175,2089,1605,2003,984,560,1132,689,329,287,163,38.5,584,54848,285,1142,8,30,17,105,142,543,557,792,83,195
"36047056900",96,523488,253232,2,33,1,8,17,0,76,1377,519,5,2.10209571,0.24551622,0.056145,0.15588381,0.65101388,1.962942,NA,0,779.1438269,0.89372495,32.67948917,1.66541705,0.01081071,22.50932975,1722,0.05,"NYC",241,46,13,0,46,0,30100,1215,290,773,159,665,416,225,40,54,55,33.3,231,60859,113,695,6,30,88,91,20,243,506,286,41,168
"36005041800",102,529770,390159,0,6,0,2,10,0,22,2325,972,50,13.19838967,0.32761162,0.00578179,0.19468906,1.62482665,6.00000189,35.00016319,0.18601104,14417.16854,1.57920794,60.43419866,7.70823761,0.08817837,25.72401607,3649,0.1,"NYC",493,150,20,2,146,4,43020,164,4138,2447,1065,1144,1382,495,216,747,139,33.8,926,26078,609,1020,0,0,83,115,199,1336,455,105,346,1401
"36081059500",43,1126507,707475,1,9,5,3,5,0,21,3428,1347,14,5.24092551,0.32781293,5.88e-05,0.24557187,1.01546663,1.99999998,62.98839666,19.65401634,3271.037757,1.28728059,41.1149459,2.64594332,0.16604409,23.63530724,4916,0.15,"NYC",588,89,27,0,89,0,31966.6666666667,2329,2466,2509,1094,1242,1335,851,273,365,229,35.7,893,36297,929,1038,0,0,149,38,65,1503,570,259,301,608
"36081006502",64,1344035,650165,1,19,2,0,12,0,38,3234,1218,2,0.99973251,0.16646167,0.06194004,0.13744188,0.22984037,0.34679515,2.74778682,0.34213688,425.21182,0.45526877,10.98950499,0.60422069,NA,28.95337493,4190,0.06,"NYC",271,62,19,0,62,0,69350,1957,2204,2248,562,1792,1308,408,91,385,79,33,891,42134,299,2246,0,57,171,21,117,657,1088,565,188,423
"36005039800",50,508849,374751,0,1,1,1,1,0,2,2073,866,8,6.47672515,0.29725428,0.00060711,0.25465355,0.42922293,0.53505608,0.00032198,3.55e-05,1704.880306,0.57500807,20.0206022,1.07305733,0.04365361,25.40767776,3236,0.08,"NYC",199,74,11,0,74,0,37550,118,2886,1641,636,777,821,639,131,202,132,38.2,489,35822,808,543,0,0,43,46,119,812,533,137,250,377
"36081050800",113,421090,245554,1,3,7,1,1,0,7,1392,565,3,2.9997135,0.24789214,2.37e-05,0.24786847,0.2708945,0.27092037,NA,0,1211.033854,0.24817093,13.00293591,0.67723625,0.06501468,28.27996924,1888,0.08,"NYC",126,72,5,0,72,0,23075,50,1796,950,539,413,466,330,98,154,83,34.1,255,40972,430,302,0,0,0,7,27,590,111,97,118,195
"36047054600",50,881096,618490,0,1,6,1,30,0,6,2958,1189,20,10.18917847,0.36322851,0.00884332,0.21720547,1.24199006,3.88694941,96.66042716,45.69844396,6260.793009,0.89963713,23.17466396,13.37984516,0.26206431,27.5593628,4353,0.07,"NYC",258,83,18,0,83,0,63271.4285714286,3515,914,2449,1101,957,1033,912,426,271,319,37.8,901,35045,566,818,0,0,273,28,126,979,871,511,189,925
"36047021500",69,2094958,1014611,1,10,2,2,9,1,21,4101,1533,16,10.06415017,0.34003038,0.0183771,0.25086195,1.25212116,2.56626705,57.89359868,6.11705948,8766.593285,0.99897981,30.05456312,9.14948532,0.23679645,26.895443,5276,0.06,"NYC",346,115,33,0,114,1,86100,1774,3392,2594,911,1412,1605,1094,144,498,175,37,631,51220,161,2470,0,29,113,183,136,942,1103,1020,177,937
"36081129103",10,1549567,518950,1,3,3,4,9,1,14,2889,1094,7,2.05543719,0.35528833,0.00049729,0.20907247,0.89088989,2.0000002,1.35578525,0.4025317,552.2224995,1.34676676,43.44980246,1.54199659,0.03146049,26.86459206,3577,0.18,"NYC",164,32,8,0,32,0,21272.2222222222,2390,1439,1898,729,587,1088,974,451,434,216,47,280,51047,1198,598,23,0,8,55,75,886,850,608,177,423
"36047110600",92,505465,591158,0,0,0,0,0,0,0,2719,734,6,5.17827553,0.29469947,0.01924009,0.26181549,0.44699604,0.51701661,NA,NA,700.4773578,0.59925253,22.34980215,1.11749011,0.03689901,26.32424404,4651,0.07,"NYC",201,79,26,0,79,0,61200,0,4284,2794,1260,1238,927,766,93,496,162,27.3,159,21939,191,1025,0,0,71,15,128,1010,214,10,194,1752
"36005004001",52,304571,213796,0,2,4,1,0,0,4,912,367,5,1.8902733,0.15968166,0.0040524,0.13422639,0.47480773,0.80603681,NA,0.07618149,0.20267095,0.26115962,24.61649633,3.22297312,2.46e-05,26.15653294,1475,0.05,"NYC",128,32,10,0,32,0,29780,171,1318,778,306,290,404,364,125,89,100,40.2,143,31538,195,363,0,0,39,0,111,456,126,16,58,279
"36081057900",72,342527,240437,0,1,0,0,0,0,16,1046,420,4,1.50273791,0.15819335,0.00016514,0.14406,0.83979828,1.20183921,0.0001737,1.77e-06,565.1238012,0.42054524,41.98988616,2.0994957,NA,25.07149256,1701,0.03,"NYC",111,22,6,0,22,0,56433.3333333333,1040,653,867,367,343,592,316,75,212,65,38.7,317,39750,283,476,0,0,50,13,43,535,162,64,40,220
"36061013000",134,4270105,1047811,0,8,2,3,69,3,148,3239,1241,7,2.95043026,0.35836041,0.03071978,0.23173789,0.53732673,1.77076814,18.91705696,1.23784691,2438.893421,1.03700771,15.0050695,1.8887405,0.00415065,27.25662164,4317,0.07,"NYC",689,82,31,0,82,0,49600,3060,412,1960,535,432,895,957,653,329,232,53,272,78516,418,617,0,14,333,224,37,245,878,995,45,269
"36047043900",61,424198,208906,1,16,1,15,2,1,54,2218,928,14,4.73225893,0.13534214,0.00041906,0.10835371,0.39923191,1.1178963,7.33298898,5.97659796,782.4156981,0.77278278,18.98652312,0.90480294,0.03954651,22.4304874,3547,0.08,"NYC",441,120,32,2,118,2,49637.5,189,3782,2023,914,1127,946,895,89,472,138,34.3,1078,29722,221,1200,0,49,189,31,303,983,284,106,370,1175
"36081041400",99,588763,433604,0,1,1,0,2,0,5,2586,1081,25,5.69504418,0.47356809,0.00034368,0.25160478,1.02402041,1.99999927,0.33353044,0.16253737,375.1138937,1.93539274,51.06009192,2.55065579,0.02756108,25.89122236,3950,0.18,"NYC",212,82,10,0,82,0,22794.4444444444,43,4060,2182,1059,1098,1182,607,157,361,197,34.1,482,29444,835,1108,0,0,24,4,195,1302,294,125,265,579
"36061004400",22,9728420,4720123,1,8,2,5,6,0,22,13635,5036,40,16.73125393,0.41537454,0.00046635,0.21956829,2.10674397,6.00000944,42.13165662,3.51816893,24580.90981,2.05555386,72.14029698,7.82349205,0.04425474,23.73976992,16565,0.16,"NYC",745,218,31,1,217,1,100243.75,11821,4218,9982,1383,6665,2717,4154,1120,1154,694,34.9,1197,60128,819,6712,0,490,1660,679,114,1508,4894,3494,282,1668
"36081011900",97,494052,238994,1,7,3,4,5,0,23,1393,525,1,0.09872326,0.25667661,0.00391361,0.19093038,0.74942295,1.25208104,1.79022951,0.93403279,485.144244,0.6592593,37.21169385,2.24819166,0.00243886,25.39705985,1557,0.04,"NYC",108,26,11,0,26,0,39400,950,626,709,184,634,488,191,79,135,68,34.1,234,38462,105,677,0,24,57,54,47,397,433,175,81,220
"36081026901",42,734918,483592,0,19,2,6,9,1,53,3529,1399,9,4.0266316,0.16714761,0.00462308,0.12668621,0.84085977,1.99999921,NA,0,134.5052559,1.0227487,44.26264697,2.01681034,0.01061911,26.74402838,5251,0.04,"NYC",305,88,48,0,88,0,128800,132,5020,2418,1030,1418,1635,886,183,458,154,35.9,2274,23915,193,2060,0,35,206,57,254,1534,561,195,169,838
"36047067400",112,334259,182734,0,8,0,3,3,0,20,1392,562,5,1.79631917,0.51191547,0.00044686,0.31637494,0.71436488,1.21036205,6.7116344,0.53694354,625.2265015,1.06091914,29.64122749,2.59129767,0.00976244,24.52597089,1982,0.07,"NYC",150,34,6,0,34,0,29142.8571428571,318,1722,1100,430,449,513,590,58,200,105,43.6,267,35128,331,594,0,0,49,2,81,633,268,110,59,189
"36081033900",26,587871,285518,0,5,3,3,2,0,13,2387,915,7,1.41759193,0.39162377,0.14243271,0.30357217,0.62547865,1.01700623,NA,NA,443.4342671,1.21958694,31.2739323,1.0950337,NA,27.93041678,3505,0.06,"NYC",249,61,16,0,61,0,55950,372,2985,1817,809,573,1052,792,131,319,135,40.1,854,34229,381,994,0,0,43,0,101,919,344,174,80,383
"36005042400",46,389704,287004,2,8,0,3,2,0,14,1630,681,3,1.09936789,0.32130667,0.00282754,0.22453652,0.51952949,0.74722481,4.45467406,0.53440846,192.1827855,0.55911864,25.1260732,1.29882372,0.00786728,27.02559694,2450,0.07,"NYC",303,128,22,1,127,1,38285.7142857143,111,2569,1341,534,526,765,583,272,338,206,41.2,419,35000,435,602,0,0,50,26,113,695,320,99,129,381
"36047064000",15,481440,137284,0,0,0,2,2,0,6,1160,486,20,17.41529662,0.40204603,0.02077317,0.34889574,1.36936326,1.5766511,3.33009909,0.07598449,4369.284344,0.47139018,67.87547758,3.42340814,0.38512223,27.86108002,1607,0.06,"NYC",74,15,2,0,15,0,29716.6666666667,1350,433,954,506,397,286,465,129,98,85,34,78,60893,387,316,0,3,23,26,59,375,302,215,18,72
"36061017700",61,3989980,1893786,2,12,18,5,15,0,31,6732,2490,3,3,0.19813694,0.16767387,0.18417197,0.4033069,0.51591959,33.89737052,21.85193659,2301.186201,0.36596889,6.13257679,3.47707708,0.02542475,28.3522973,9293,0.07,"NYC",324,57,27,0,57,0,135371.428571429,4377,5099,5728,1611,2037,2492,2715,621,1154,392,43.7,858,68239,650,3239,0,97,311,361,122,1613,1502,1991,218,1635
"36047009400",46,862922,605732,0,7,3,7,3,0,21,3851,1548,5,2.0171047,0.29585918,0.17583447,0.22495626,0.30491845,0.35957803,NA,0,981.9992695,0.85660647,15.24592263,0.97859013,0.02911255,26.10176949,6197,0.06,"NYC",229,57,37,0,57,0,92850,847,4724,2924,1318,1574,1691,836,152,276,149,32.9,2189,17356,687,1483,0,0,305,3,685,751,531,187,231,2098
"36061002100",270,6295473,3054495,5,91,23,20,66,7,205,4394,1623,25,14.54574812,0.37874805,0.01255532,0.22210653,1.51454551,5.11783489,98.22307857,24.19329713,5300.846888,2.85545362,55.58806326,4.92697878,0.09267798,25.59798535,6214,0.09,"NYC",1261,247,88,0,247,0,72088.8888888889,4811,1677,3030,1533,1743,2200,853,159,307,47,34.8,874,155030,336,2081,0,35,931,320,35,304,2029,1598,64,178
