"GEOID","crime_idx","spend_alc","spend_trans","biz_alc","biz_resto","biz_lib","biz_groc","biz_health","biz_hotel","biz_retail","fastfood_6mo","fastfood_freq","road_maxspeed","road_meanspeed","road_maxlength","road_minlength","road_meanlength","road_totlanes","road_maxlanes","road_trucks","road_iri","road_bumps","road_aadt","road_width","road_sumlength","road_pci","road_pavewidth","road_vc","road_q","pop","sqmi","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"36085020803",16,2096281,559633,0,0,4,0,4,0,6,4810,2070,50,25.09005377,0.45999996,0.00033736,0.26792946,0.8623597,2.0000006,0.470261,92.93603665,14.19310238,14556.04873,8.06857462,5.54028868,57.15093242,8.27513347,0.40713147,NA,NA,NA,"NYC",495,134,9,0,134,0
"36061009300",84,5594053,3071361,1,41,10,5,19,0,60,6800,2380,25,9.32690238,0.35226665,0.00240093,0.26383343,0.78576332,1.99999987,NA,45.02872279,17.01709873,4614.105324,NA,1.96529948,31.08742525,4.59641976,0.05249911,27.12572134,9349,0.07,"NYC",859,122,41,0,120,2
"36047092800",60,554482,408357,0,1,0,0,0,0,2,1979,827,7,0.72173175,0.27000004,0.0023662,0.18935009,1.18216008,1.99999981,0.21856952,4.66122816,0.33615589,664.8203858,0.07533279,1.06946778,63.74141426,5.44371794,0.00933403,27.54645326,2787,0.06,"NYC",419,217,25,1,216,1
"36047030400",34,729948,512390,0,5,4,2,1,1,13,2805,1128,50,16.52191596,0.47710507,0.00409118,0.2833622,1.76980906,6.00000116,NA,37.36280266,8.09649254,19761.52403,0.47716324,3.38698464,61.67319445,7.53726334,0.09939997,NA,NA,NA,"NYC",403,116,17,0,116,0
"36061024100",63,1387636,1011237,1,13,3,1,8,0,24,5259,1905,36,19.45841183,0.21703952,0.00066665,0.13048057,1.73741402,4.35123612,0,73.63064014,9.05822995,17829.8855,1.25790639,1.12146939,50.79983052,8.92075277,0.04382841,24.39190666,7848,0.07,"NYC",552,136,21,1,135,1
"36061016900",112,5970531,2896837,2,50,17,6,41,2,77,6095,2251,17,9.05923838,0.31137457,0.00017183,0.2223639,0.80613241,1.383887,NA,14.83028462,9.56543424,2011.577608,NA,0.83110972,34.35684827,3.04566063,0.05774321,29.53994049,8203,0.07,"NYC",564,82,31,0,82,0
"36005007100",142,305654,307905,2,11,5,6,8,0,62,1375,456,30,16.14381523,0.36000001,2.24e-06,0.1885333,1.35250294,2.00000045,0,79.41801697,8.55717647,3974.330882,NA,2.18359204,57.9172819,4.01316913,0.2069724,24.16448967,2711,0.1,"NYC",474,171,44,0,171,0
"36005008300",120,623397,656411,0,14,4,8,6,0,35,3503,1026,25,11.99941131,0.31448176,0.00335987,0.21182054,1.07123038,1.9999998,0.2281999,62.52635,5.08982688,14409.60903,NA,1.09760855,38.05215034,2.36604397,1.00213818,24.91121196,6334,0.08,"NYC",321,88,29,0,88,0
"36047000700",111,2716481,1318006,1,23,4,1,24,0,35,2625,969,45,15.2333976,0.19189515,3.69e-05,0.12386335,0.53895335,1.41511927,2.74998878,129.5156702,10.1173047,27353.61947,0.68706493,1.39247295,43.24953478,6.73634579,0.38785016,23.86666033,3616,0.07,"NYC",678,127,14,0,127,0
"36005041100",72,494662,360468,0,9,2,5,15,0,21,1985,704,25,9.56775126,0.34978597,0.00311411,0.18237014,1.40852412,5.99999515,0.30840158,89.1005827,1.9607602,2892.361607,NA,1.08340784,33.78356847,4.99947268,0.09453562,24.52920948,2950,0.05,"NYC",199,51,14,0,51,0
"36081001400",32,723053,415297,0,6,2,5,7,0,18,2610,1051,7,1.71947155,0.30902339,0.00111509,0.25252191,0.64238721,2.00000076,NA,14.12354103,6.99605723,1124.90742,NA,1.34298534,26.47259674,1.75258172,0.03737481,27.54636942,3841,0.08,"NYC",394,112,14,0,112,0
"36085029104",41,1992633,626197,1,18,2,4,17,0,35,5118,2175,50,26.0777906,0.59306376,0.00016598,0.25052488,1.5941096,3.99999977,1.15264006,89.41058129,8.50878914,40828.35749,8.00724491,5.86291256,75.89677467,17.26787933,0.32233193,23.87012305,6717,0.6,"NYC",916,212,20,0,211,1
"36081037600",86,1039947,460527,0,3,4,1,1,1,8,4105,1961,9,3.15323129,0.42746893,0.00663735,0.2665042,1.20293676,2.0000004,0.06946907,3.11795085,0.68098974,976.0316732,NA,1.34914222,59.60692223,3.06152941,0.0058678,26.4941855,5530,0.29,"NYC",378,157,11,0,157,0
"36081016600",70,487852,342449,0,8,1,5,4,0,26,2242,901,23,9.49850609,0.38674366,0.00630116,0.23894583,0.75100778,1.85991622,1.02204843,112.3315492,33.90517357,3827.990394,NA,0.86606,19.33494076,3.71081124,0.19607668,27.62692417,3414,0.08,"NYC",388,136,18,0,135,1
"36081086400",49,440541,200612,0,6,0,1,1,1,13,1809,755,40,8.14754695,0.48870843,0.00019629,0.2652005,1.11646772,3.99999454,NA,26.8299815,6.15455653,2882.961295,NA,1.67161075,45.1021292,5.22234371,0.08601991,24.90091482,2743,0.43,"NYC",555,156,39,2,154,2
"36085020700",91,951347,633311,1,32,8,13,14,2,65,4099,1657,30,15.43461981,0.92756053,0.00040802,0.52582193,1.32336105,4.00000076,4.59121447,138.2310101,40.42515455,6968.461179,0.23278077,3.11627497,40.04409847,6.84040414,0.0739848,22.24647534,6451,0.36,"NYC",352,123,18,0,123,0
"36081028800",88,784149,515488,0,2,2,1,1,0,7,3078,1267,24,7.16878349,0.42372394,0.00014775,0.29100493,1.5053992,3.78025316,0.71452807,36.63321424,12.80727162,3894.058534,3.3e-05,2.0097094,67.1904569,3.03530791,0.15258122,26.62390066,4537,0.32,"NYC",544,220,29,0,220,0
"36061023000",95,1349787,1288159,3,11,2,3,3,0,20,4828,1630,3,1.66965789,0.3280357,0.17750811,0.24162996,0.67410403,1.45793645,0,5.4393111,1.91426399,1267.17226,NA,0.90718521,32.58465659,1.68526007,0.0471009,29.93356247,8112,0.07,"NYC",561,121,37,0,120,1
"36047003900",131,1086852,526465,2,19,7,3,13,0,49,1917,715,27,8.4460839,0.25970725,0.04462657,0.17377459,0.57942958,1.97733793,0.85379097,82.66522708,5.17986502,6765.530911,NA,1.38576628,20.96954196,1.75728516,0.29947959,25.3931784,2464,0.06,"NYC",1034,209,42,1,207,2
"36047118600",64,376225,209101,0,3,0,0,0,0,4,2000,770,18,9.78533559,0.29454296,8.99e-06,0.21526265,1.07708138,1.43679493,5.96826904,125.1196525,15.59123395,8338.882421,NA,0.5429382,41.67886885,1.4655277,0.51083917,25.22017755,3026,0.05,"NYC",294,108,21,1,107,1
"36047102000",27,464738,342263,0,0,0,0,2,0,0,1358,568,12,5.65926852,0.20268374,0.18034582,0.19214905,0.61240725,0.94918855,NA,NA,0,3313.451566,NA,0.38370577,30.62036246,1.53101812,0.21710673,25.30165548,1970,0.06,"NYC",108,40,4,0,39,1
"36047055500",174,3850705,1862745,5,43,2,4,10,1,106,6386,2406,6,2.03371313,0.36471148,0.18456387,0.29385889,0.61027428,1.35882973,0.67790438,NA,0,738.4115003,NA,1.07594659,34.45064901,1.32883897,0.04409367,21.3860291,6094,0.1,"NYC",505,117,17,0,117,0
"36061004000",81,5282335,2118689,1,97,8,14,27,2,168,7747,3433,12,7.16359211,0.27738637,0.06476673,0.22394227,0.71601292,1.91264117,NA,36.35739767,7.85224424,4066.185515,NA,1.79721293,31.48341469,7.17498567,0.01303369,28.27042311,8715,0.07,"NYC",711,175,55,1,174,1
"36081117500",32,1275370,585233,0,8,1,2,7,0,27,3670,1565,23,3.59547363,0.45518911,0.0057811,0.23041294,0.96476694,2.00000055,0.23392103,22.19144272,2.79576225,1271.19193,NA,3.67115329,46.03063134,2.82215389,0.00600156,27.18125789,5074,0.22,"NYC",449,82,22,0,82,0
"36081049200",58,828687,513458,0,3,3,1,11,0,5,3320,1408,50,10.65942499,0.45491549,8.94e-05,0.2186759,1.32210604,3.41444376,0.85852823,87.02896768,12.28977879,12977.80505,0.89523665,3.35143262,63.72221753,7.39421104,0.30238945,27.49984521,4823,0.19,"NYC",700,187,17,0,187,0
"36085002100",96,882172,546281,1,23,2,10,7,0,75,3859,1526,30,19.2694618,0.60710204,1.4e-05,0.29916265,1.26213001,3.94197628,0.85813919,126.5035066,18.90567174,4513.749638,0.4216723,3.66390248,52.93193379,6.42857004,0.25467333,22.37710088,4405,0.34,"NYC",817,194,52,0,194,0
"36061005000",181,4505241,2185895,2,68,16,12,61,6,124,4101,1515,24,9.55060207,0.19527034,0.00153679,0.17144494,0.6248757,1.50158872,0.81003385,6.66396399,1.82360813,1494.174028,NA,1.43268876,37.78702767,4.15487099,0.03246635,26.67769975,5130,0.06,"NYC",796,143,67,1,142,1
"36081138502",42,0,0,0,0,0,0,0,0,0,0,0,50,14.4909098,0.30880218,4.95e-05,0.15867242,1.74260144,6.00002241,0.33084915,51.32787021,1.40010999,37983.14802,2.06004401,12.42801749,70.12355907,10.13795954,0.0894817,23.80617309,71,0.9,"NYC",2730,642,17,1,640,2
"36081142900",9,913857,221212,0,13,3,1,6,1,16,2978,1325,11,1.90605639,0.46403823,0.0164114,0.27337525,1.09395178,2.00000036,0,0.40999631,0.66921361,1209.934641,0.92451458,2.79853075,54.37387633,2.76549238,0.03010469,25.26279487,3719,0.21,"NYC",199,41,7,0,41,0
"36061010200",263,155556,75473,1,79,11,6,93,15,265,189,70,17,7.04968691,0.345928,5.96e-05,0.22606522,0.86452778,3.98851692,0,3.68966955,0.57235871,1397.796062,2.64006191,2.08983852,26.81054665,1.53441018,0.05914162,26.61067793,232,0.07,"NYC",1654,194,64,0,193,1
"36047034900",101,824835,607466,0,16,4,4,7,0,41,3674,1536,8,2.97566956,0.40098029,0.12064793,0.25380024,0.82503364,1.29213261,0.42587332,27.65764451,9.35090279,2939.854171,NA,1.00736281,31.50667007,3.22839681,0.09171221,27.96755737,5454,0.06,"NYC",289,83,15,0,83,0
"36081087100",199,455158,482787,2,116,31,33,123,7,269,1821,560,25,13.71377088,0.37628378,9.77e-05,0.17652312,1.22825604,1.99999965,1.96113149,98.22977627,18.97026779,5545.287078,0.1182586,2.02784389,49.8878215,3.9055989,0.01437687,23.62109412,2390,0.16,"NYC",1544,256,119,2,254,2
"36081025800",116,279597,205913,1,5,6,0,0,0,11,1260,527,7,4.61701542,0.34217852,0.00053073,0.26369566,0.75368442,0.95439298,0.41850865,31.63974875,12.19128859,1870.544605,0.40472237,1.09483693,21.97791622,1.87758523,0.0615397,26.29060006,2099,0.08,"NYC",209,105,16,0,105,0
"36081055500",55,316777,176059,0,6,1,1,0,0,12,1393,537,6,4.49384174,0.19097782,0.18898214,0.18998408,0.38478306,0.51076255,NA,18.91528723,7.63134002,2668.505944,NA,0.37968219,16.04312171,0.96195765,NA,22.36532865,1972,0.06,"NYC",281,63,16,0,63,0
"36061014200",133,4381671,1105216,0,19,19,6,72,7,157,3310,1290,5,2.51449916,0.35804236,0.05391548,0.25528164,0.23500164,0.4236714,NA,11.71057611,1.81659906,1539.989474,0.08517344,0.70537216,9.80356273,0.53640002,0.05019644,28.49919019,4588,0.07,"NYC",576,101,36,2,99,2
"36081101001",57,1338438,845909,0,8,10,6,21,3,27,6333,2703,25,12.50425337,0.47453421,0.01861835,0.2868229,1.04338314,1.99999986,NA,24.19487276,14.71998175,2688.204488,NA,2.19392688,51.74122255,4.05179223,0.18418964,NA,10422,0.32,"NYC",611,154,44,0,153,1
"36005002400",572,0,0,0,0,0,0,0,0,0,0,0,50,10.90278168,0.27166082,0.00044415,0.12140084,1.48543018,6.0000114,0.16227691,55.69292208,0.84941767,15379.53297,0.90546172,1.68330084,59.42464136,6.77307525,0.1186389,22.67963854,4,0.27,"NYC",137,32,4,0,32,0
"36047041600",46,352954,247757,0,0,3,3,0,0,7,1299,522,8,2.63947108,0.27561379,0.12195394,0.20269769,0.62362193,1.41316708,NA,29.62934003,8.63938472,3017.953022,1.13894928,1.11963484,22.14666409,2.34138607,0.14167412,27.32356941,2384,0.06,"NYC",256,75,27,0,75,0
"36081030600",99,759876,519374,0,9,1,1,2,8,19,2793,1156,50,22.20608633,0.57938468,0.00016379,0.23893984,2.73631986,6.00000954,1.48712495,108.4015188,14.68085595,33282.32512,0.89384158,10.47660663,59.86861916,16.61404548,0.24105939,21.01211784,4197,0.51,"NYC",3679,1182,30,6,1172,10
"36081113300",23,474630,221470,0,4,0,2,0,0,9,1143,491,19,3.68206387,0.29000002,0.03076225,0.21501297,1.16499703,2.00000017,0.71807602,19.32244025,6.45145139,5936.31508,0.15819495,1.37469482,69.01714529,3.83185325,0.08579791,27.05744303,1558,0.1,"NYC",157,39,7,0,38,1
"36081047900",42,1251324,878374,0,14,5,4,2,1,26,3708,1491,14,6.49918816,0.45211509,0.00042459,0.22335237,1.21135228,2.0000001,0.68977101,27.80067263,4.59825986,2467.16515,0.46428441,1.61912862,45.70316188,3.98419494,NA,24.76858117,5415,0.15,"NYC",405,80,17,1,79,1
"36081022001",33,1800029,828102,0,1,2,0,2,0,5,4630,1816,50,10.41807601,0.34000001,0.00059985,0.16214605,1.38404515,6.00000339,0.00189663,84.40593652,3.13219285,18627.8628,0.96022382,3.1825243,57.82991242,6.05659494,0.11211462,26.58029019,6476,0.15,"NYC",815,186,8,0,186,0
"36005024600",22,548653,249843,0,2,0,0,4,0,3,1470,614,6,1.54831009,0.35354534,0.00660988,0.2434838,0.57430771,0.84177462,NA,3.81317709,0.82003808,409.716852,NA,0.67188254,28.04568772,1.43576927,0.02184682,26.44685259,2004,0.06,"NYC",117,27,3,0,27,0
"36047001300",119,946632,328448,0,5,14,0,11,0,11,1180,446,25,15.24506109,0.34713954,0.00012484,0.16482575,1.72067848,5.08807524,NA,100.4085623,9.53872773,11619.87932,NA,1.87031058,48.59739218,6.30186711,0.44839909,25.22970289,2123,0.11,"NYC",1292,222,39,0,222,0
"36081052200",69,319676,235431,0,0,0,0,0,0,0,882,369,NA,NA,0.21743147,0.14628816,0.17704867,0.32870258,0.49984245,NA,NA,NA,267.5689771,NA,0.51387156,16.43512886,0.82175644,NA,29.5278102,1529,0.07,"NYC",128,47,1,0,47,0
"36081053000",76,421416,113035,0,3,1,1,1,0,4,1663,777,6,1.58483956,0.34778454,0.00266639,0.28368058,0.46645574,0.5869128,0.26413993,20.47755023,4.15950239,857.1201716,NA,0.82248267,20.12316987,1.16613935,0.04287487,27.25125054,2313,0.09,"NYC",156,66,9,0,66,0
"36081066000",39,785933,578814,0,0,1,0,0,0,1,2264,946,12,5.00286441,0.43227641,0.00023686,0.27170046,0.99074879,1.49456797,NA,NA,0,1020.34591,NA,1.10352317,49.53743963,2.47687198,0.07685467,NA,3346,0.15,"NYC",174,63,6,0,63,0
"36085013203",25,1603917,433994,0,5,4,2,9,0,11,4142,1775,15,11.24716446,0.50107024,0.00435361,0.38400623,0.89769,1.19302439,NA,41.66038409,20.99794828,4732.786105,0.3260461,1.05702537,35.18706814,2.92348772,0.11174948,NA,NA,NA,"NYC",469,134,13,1,131,3
"36081006100",86,1839621,889900,0,45,3,8,10,1,73,4936,1859,15,7.29830166,0.39308428,0.19056821,0.27325336,0.55413877,0.9827107,0.81496081,NA,19.02067926,2990.461456,NA,0.96487101,24.70367335,1.64770525,NA,26.69746388,5885,0.07,"NYC",210,69,14,0,69,0
"36081053100",87,643851,369783,0,16,1,7,2,1,47,2226,915,25,9.36764003,0.45140588,0.00320191,0.23547596,1.48731593,2.0000039,NA,7.79153697,8.69338008,1277.366937,NA,3.13803393,72.96659708,5.1747519,0.05571216,22.80664754,3163,0.16,"NYC",574,80,12,0,80,0
"36081063900",17,843620,384164,0,2,3,0,7,0,8,2197,917,45,23.3451034,0.18999999,0.0004662,0.12899242,2.49954985,4.00000308,1.24278096,172.2876259,9.54910983,23862.20797,0.57743564,1.67484621,47.773319,8.31500867,0.06012309,25.36269995,2901,0.1,"NYC",537,195,16,0,195,0
"36005036901",135,185582,217044,0,4,8,5,4,0,23,1038,280,38,20.20397367,0.13000001,0.00447377,0.08097917,0.74584781,2.00000022,2.99767271,121.1965551,5.46912038,38188.04791,1.81173302,0.5765933,45.3013152,10.02070743,0.28101942,24.38242766,2056,0.04,"NYC",251,74,25,0,74,0
"36047032500",61,974204,936661,0,11,7,6,3,0,21,3896,1344,8,7.32807363,0.41268046,0.03778546,0.38119273,0.60729073,0.66028873,0.9160092,107.0550082,39.91881661,4030.330236,NA,0.45078348,15.24377281,1.52437728,0.23033995,27.89672442,6531,0.06,"NYC",472,173,24,0,173,0
"36085017011",16,1515888,446315,2,5,2,5,7,0,13,3406,1355,21,15.65825966,0.49657785,0.0028486,0.32409349,1.171701,2.42443532,0.38142915,69.09976,6.4637805,8007.619706,0.0007706,0.92101787,43.61425308,4.28735575,0.38953967,NA,NA,NA,"NYC",413,108,14,0,108,0
"36085009601",56,1033059,498108,2,12,2,1,8,0,31,2900,1227,25,16.10805087,0.39959975,0.00189364,0.27754745,1.34606763,1.99799874,0,6.07192328,2.18837703,5032.281438,NA,0.6493552,66.19911456,3.41547375,0.26662116,26.5258325,3966,0.3,"NYC",557,116,18,1,114,2
"36047070000",8,462628,244419,0,2,0,0,3,0,2,1190,502,11,6.74561469,0.26189868,0.0633092,0.16596654,0.85451208,1.75683135,NA,NA,0,1327.585277,NA,0.97631552,42.72560387,2.4492159,0.08701845,25.6588408,1686,0.08,"NYC",63,10,0,0,10,0
"36005007700",113,203359,130099,0,10,4,5,3,0,21,1270,497,4,2.51812035,0.21719892,0.01447237,0.14053381,0.25615091,0.6970233,0.03901791,1.74990061,0.25813347,295.7274249,NA,0.37079822,12.86962919,0.69187368,0.01845568,25.19370478,2035,0.04,"NYC",148,62,12,0,62,0
"36005040502",69,729669,768134,1,8,2,1,2,0,15,4137,1230,3,2.69780636,0.2162928,0.03861828,0.18944674,0.20479182,0.20599314,NA,1.75801085,0.75557062,746.4977802,NA,0.25566821,9.13241829,0.6690784,0.03541779,25.6162323,7026,0.06,"NYC",262,58,27,0,58,0
"36005018400",54,918189,543836,0,11,3,5,10,0,33,2733,1119,25,10.34457314,0.47064038,4.21e-05,0.30455811,0.84881282,1.99999972,0.07036011,35.57309586,5.47403296,5301.541369,0.50489808,1.92758819,40.2375782,3.20429244,0.0919807,23.68300539,3882,0.17,"NYC",335,113,13,0,113,0
"36047039500",79,559817,324250,0,7,0,10,0,0,33,2553,988,19,6.52385241,0.27503025,0.00032742,0.18584463,0.516279,1.29275937,0.50727156,111.7646123,8.12655535,3441.6227,NA,0.9376684,17.0531298,4.23704047,0.20888618,26.70960943,3567,0.06,"NYC",365,163,18,0,163,0
"36081015000",64,345150,165228,0,0,0,0,0,0,1,1584,713,4,1.99588402,0.08858219,0.08810218,0.08834169,0.30794274,0.34070072,NA,NA,NA,155.124801,NA,0.17604436,15.3971368,0.76985684,0.01019999,27.48031092,2365,0.06,"NYC",187,62,11,0,62,0
"36081023200",27,1088708,586268,0,1,3,0,6,0,2,3627,1431,3,0.39788963,0.27193298,0.05028692,0.17287337,1.0588978,1.99999849,NA,NA,NA,127.187503,NA,0.61407841,52.94488989,4.4723818,0.00725312,26.26944508,5317,0.13,"NYC",214,38,9,0,38,0
"36081103201",92,697646,599792,0,5,0,3,3,0,16,3664,1320,25,17.22454233,0.38792057,0.32474523,0.35902544,1.38889544,1.98933626,NA,NA,7.01645045,12669.48686,NA,0.71056359,68.36531788,3.47223859,0.57167815,24.4973184,6511,0.16,"NYC",478,164,41,0,164,0
"36081053601",52,293171,97780,0,0,0,0,0,0,1,1209,471,18,8.20196763,0.4333232,0.00074315,0.31605022,0.84174886,1.42073181,1.30607756,NA,0,1671.696331,NA,0.98929612,42.01529764,2.10489022,0.10726387,26.40103742,1646,0.07,"NYC",86,23,3,0,23,0
"36047017700",59,0,0,0,2,0,0,0,0,4,0,0,35,23.20857008,1.62999994,0.00037421,0.80647231,1.98936842,3.97522349,1.10136745,85.13185774,24.55874501,5989.330249,NA,8.17028629,74.53426718,7.97708887,0.2428295,26.438575,0,0.98,"NYC",1229,422,53,0,422,0
"36081059100",16,957094,531939,0,7,0,0,0,0,9,3903,1503,NA,NA,0.3035765,0.3035765,0.3035765,1.06518072,1.06518072,NA,NA,NA,NA,NA,0.29728383,53.25903587,2.66295179,NA,26.94873243,5793,0.08,"NYC",281,63,19,0,63,0
"36005017500",85,647356,757105,1,3,5,3,2,0,16,3597,971,23,5.54982492,0.32990622,0.01030108,0.23282114,0.61161339,1.54406574,0.33337391,52.24724994,3.52077297,1603.05756,NA,1.11783116,28.71573049,2.44594812,0.05631602,25.79354371,6804,0.06,"NYC",305,101,40,0,101,0
"36085003300",32,1157696,527184,0,2,5,3,1,0,9,2535,1058,30,14.42956388,0.58311059,1.4e-05,0.38546773,0.78911307,2.00000057,0.73724796,114.4988215,28.85407221,3472.703772,NA,2.20180199,38.00315139,4.6600277,0.24595424,26.62346101,3429,0.33,"NYC",405,95,15,0,95,0
"36047069602",11,1827956,656115,0,6,6,2,10,0,18,4458,1891,17,3.37609155,0.52000001,0.00281655,0.38656755,1.49510333,2.00000017,NA,1.30663973,0.34385256,894.9456417,0.51591961,2.33685741,74.14836811,3.6973051,0.05618007,23.68968159,6185,0.28,"NYC",273,38,13,0,38,0
"36047078800",105,496529,365678,0,6,3,3,3,0,15,2195,917,5,2.76105073,0.16115845,2.55e-05,0.1326143,0.48366515,1.05158097,0.40060808,23.3207694,4.23183141,1241.178365,NA,0.66117537,18.52422366,1.93299141,0.05397266,25.15643322,3387,0.06,"NYC",338,189,43,0,189,0
"36081080900",18,1574992,759891,1,8,20,3,12,0,25,5071,2058,25,13.55954864,0.67888306,0.00548974,0.43838506,1.54015561,1.99999997,NA,89.94196718,22.11508163,5902.296172,2.22683274,2.43668467,65.2858664,4.22090706,0.04194502,27.41389798,7244,0.39,"NYC",654,142,41,0,142,0
"36081061601",40,533246,177854,0,0,0,0,0,0,0,1705,664,26,10.17342067,0.47723543,0.00878389,0.2950291,1.19148539,4.00000162,0.80926837,NA,0,728.5482739,0.51198266,2.31174783,53.17448613,2.33873515,0.04915746,25.00849356,2143,0.15,"NYC",115,28,0,0,28,0
"36085027900",25,711757,166294,0,4,0,2,3,0,10,1555,631,35,23.52804062,0.84701002,5.84e-05,0.47482967,1.92062803,4.00000041,0.92101893,217.6364167,56.42739938,17846.43864,1.64064568,4.51084332,44.36833453,9.32156555,0.2679562,NA,NA,NA,"NYC",708,204,7,0,204,0
"36081020800",116,435326,241949,1,11,0,8,4,2,32,1927,742,50,17.44450842,0.35999999,0.00059343,0.2018635,1.03992341,2.00000626,1.07265064,72.68517921,5.51318462,28664.96133,3.59312711,3.06772178,55.32835087,9.38653592,0.28156421,22.1753948,2877,0.21,"NYC",1390,358,55,3,355,3
"36081024600",78,0,0,0,0,3,3,0,0,5,0,0,18,10.05390227,0.30174624,0.10694122,0.20501864,0.97198317,2.45787092,2.27749563,68.82013439,11.68632192,4998.66208,NA,1.03974466,28.60912277,3.51484128,0.16287399,19.94206184,0,0.12,"NYC",522,216,55,1,215,1
"36061019800",99,523011,253001,1,9,6,2,9,0,29,1662,626,25,10.80694864,0.35511787,0.00036691,0.20822564,0.98135665,2.80432383,NA,38.76964216,9.86520554,2540.235158,0.59543457,1.50332276,40.15381152,5.3987625,0.07995477,25.80985658,1960,0.09,"NYC",726,226,53,0,225,1
"36047057800",70,690866,484956,2,15,5,11,31,0,56,2057,827,10,4.22043616,0.15799289,0.08135224,0.12999753,0.35339128,0.6508179,NA,50.29742757,15.99100394,3454.803817,NA,0.74592177,10.17020816,0.8834782,0.15949922,27.08820759,3166,0.07,"NYC",324,85,29,1,84,1
"36061017500",51,7750567,3569196,1,20,8,5,11,6,50,8004,2989,27,9.38822319,0.2624382,0.07000002,0.18957111,1.24104196,3.26945893,0.39362831,28.85239521,5.55325949,11720.21201,1.18091471,1.66248845,32.66632441,4.83717662,0.02274733,27.04464634,11169,0.09,"NYC",491,79,23,0,78,1
"36005034200",79,315424,232299,0,2,1,1,4,0,15,1083,453,28,8.60972442,0.37655767,0.00810482,0.21427858,0.68808235,1.88277451,0.68411921,38.08645752,5.47528954,1625.416116,NA,1.24218665,22.75568976,2.38991469,0.06761647,24.6661491,1774,0.06,"NYC",200,66,8,0,66,0
"36081094201",100,618949,455836,0,4,1,2,9,0,10,2396,1002,26,12.11785466,0.33998026,0.00952898,0.25113778,1.12539354,3.42003998,0.39869253,49.26669938,4.38722136,3103.722449,1.54817087,1.67292672,37.93904601,4.16696662,0.10458624,NA,NA,NA,"NYC",248,61,15,0,61,0
"36047034500",85,373350,274962,0,6,0,5,2,0,21,1778,743,6,5.12305904,0.24395149,0.00012236,0.20370146,0.38586013,0.44354817,0.16823318,4.59161818,2.05882235,1310.702509,NA,0.30866324,18.55242278,1.84926883,0.07463685,27.79771026,2697,0.06,"NYC",273,112,17,0,112,0
"36081000700",166,3424662,1659919,2,71,5,13,14,2,131,5065,1884,39,9.24883974,0.51524859,0.00178966,0.23930407,1.48750057,4.00002007,0.9718876,77.88848955,5.6481069,9304.025162,2.67682936,5.72528207,60.98923992,7.18417334,0.01982225,21.35023967,5399,0.21,"NYC",1159,223,45,0,223,0
"36081068000",56,964109,710035,1,3,0,1,5,0,8,3328,1391,50,14.0825938,0.46788248,0.00142747,0.23836907,2.2410035,6.00000266,0.00650249,62.79619485,5.60753601,32658.70596,1.29491369,6.14435989,57.31969679,12.28714157,0.24319323,25.3078729,4875,0.3,"NYC",1873,720,22,1,717,3
"36085006700",72,1294467,344746,0,2,4,4,18,0,13,1975,798,25,7.33459796,0.49906981,0.03971163,0.33231515,0.50798128,1.00000018,0.47632047,17.01949451,4.2388175,1908.029734,NA,1.66291439,26.44547483,1.89896497,0.11319749,25.97674162,2734,0.37,"NYC",363,87,23,0,87,0
"36081083700",22,1038690,729113,0,11,1,3,7,0,13,3811,1532,48,4.17362513,0.54721703,0.00013446,0.34361847,1.08995944,2.00000059,0.37831394,11.09092867,2.35226937,11120.78253,0.68749251,4.67696856,62.86613967,4.93797265,0.12410737,27.24641588,5353,0.3,"NYC",839,241,32,0,241,0
"36047040500",83,279999,206210,0,1,1,2,0,0,14,1081,452,13,4.81437703,0.18679775,0.08860592,0.14936319,0.75611241,1.77211836,0.31912826,57.9790033,6.20084527,5611.593779,NA,0.55568651,10.76498963,2.23291155,0.1480533,22.32737855,1590,0.05,"NYC",350,91,6,0,91,0
"36081000400",40,832830,439703,0,11,0,3,6,0,20,3144,1239,0,0,0.28347866,1.05e-05,0.22158932,1.12577332,2.00000034,NA,NA,NA,NA,NA,1.29021613,56.28866579,3.63610052,NA,26.09995448,4686,0.09,"NYC",296,55,13,0,55,0
"36081065400",61,558921,411626,1,16,2,3,3,0,32,1878,785,25,13.74407783,0.61225913,0.00071216,0.41001694,1.17187202,2.36804728,NA,35.70848089,2.31762976,9358.01648,NA,1.89256139,37.81825791,6.80584558,0.19025708,27.22348378,2697,0.27,"NYC",1396,487,55,1,485,2
