,GEOID,City,STATE_x,2018 Total Crime Index,Alcoholic Beverages,AnalysisArea_x,AnalysisArea_y,Beer/Wine/Liquor Stores:Bus,COUNTY_x,Eating & Drinking Businesses (SIC),Education/Library Businesses (SIC),Food Stores - Businesses (SIC),Health Services - Businesses (SIC),Hotel/Lodging Businesses (SIC),MAX_POSTED_SPEED_LIMIT,MAX_SECTION_LENGTH,MAX_TOTAL_LANES,MEAN_ACTUAL_PCT_TRUCKS,MEAN_IRI,MEAN_I_NO_OF_BUMPS,MEAN_LAST_ACTUAL_AADT,MEAN_LAST_ACTUAL_CNTYR,MEAN_MEDIAN_WIDTH,MEAN_PCI,MEAN_POSTED_SPEED_LIMIT,MEAN_SECTION_LENGTH,MEAN_TOTAL_LANES,MEAN_TOTAL_PAVEMENT_WIDTH,MEAN_VC,MEAN_q_score,MIN_SECTION_LENGTH,POPULATION_x,Point_Count,Public/Other Transportation,SQMI_x,SUM_Length_Miles,Total Retail:Bus,POPULATION_x,Went to fast food/drive-in restaurant 9+ times/mo,Went to fast food/drive-in restaurant in last 6 mo
2364,6037980009.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,6037137502.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,6037185100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,6037216200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,6037189800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,6037234700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,6037102104.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,6037123601.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,6037296600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,6037232800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,6037204820.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,6037224020.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,6037207103.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,6037211704.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,6037267600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,6037262704.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,6037206200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,6037222700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,6037273502.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,6037240300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,6037221401.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,6037242700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,6037125200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,6037209820.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,6037239310.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,6037229300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,6037237900.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,6037194101.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,6037192700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,6037195901.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,6037218800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,6037234600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,6037219300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,6037127104.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,6037261200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,6037291120.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,6037117201.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,6037113321.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,6037195100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,6037702300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,6037190801.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,6037239202.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,6037104810.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,6037222002.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,6037191204.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,6037242000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,6037212304.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,6037189600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,6037192001.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,6037141400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,6037240700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,6037190202.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,6037228310.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,6037113401.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,6037237800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,6037134905.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,6037143700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,6037104310.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,6037134304.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,6037270200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,6037128302.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,6037115302.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,6037128303.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,6037213320.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,6037119400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,6037128910.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,6037191120.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,6037236202.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,6037294120.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,6037189702.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,6037211310.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,6037232500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,6037143901.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,6037195720.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,6037240401.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,6037134901.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,6037199110.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,6037262100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,6037237402.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,6037240200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,6037103400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,6037269000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,6037293304.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,6037113231.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,6037231210.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,6037207900.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,6037271701.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,6037135113.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,6037271100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453,6037120300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,6037232400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,6037192002.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,6037211921.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,6037294701.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,6037292000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,6037127804.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,6037106643.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,6037220100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,6037701100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463,6037297601.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464,6037104320.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,6037277200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,6037191000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,6037269601.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,6037127711.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,6037120103.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,6037124000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,6037190520.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,6037237300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,6037276603.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,6037262706.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,6037275302.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,6037214600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,6037191820.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478,6037127210.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,6037238320.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,6037218400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,6037191201.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,6037195400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,6037199700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,6037232110.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,6037231800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,6037190700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,6037211201.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,6037201501.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,6037207102.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,6037242200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,6037238100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,6037270300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493,6037123602.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,6037271802.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,6037224600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,6037186401.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,6037201120.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,6037237600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,6037278001.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,6037241120.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,6037217100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,6037291110.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,6037232700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,6037276100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505,6037134001.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506,6037216100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,6037131600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,6037980024.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,6037141102.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510,6037181400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511,6037113232.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512,6037199800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,6037104204.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514,6037113303.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515,6037221500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516,6037295103.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517,6037117510.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518,6037219901.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519,6037190901.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,6037104704.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,6037239320.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,6037234501.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,6037143400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,6037224200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,6037218300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526,6037264302.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527,6037216300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528,6037206031.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,6037121900.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,6037143800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531,6037204300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,6037204600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,6037127606.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,6037203300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,6037123020.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,6037296902.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,6037201200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,6037135201.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,6037139303.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,6037276601.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541,6037262200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,6037143200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543,6037183810.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,6037215102.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,6037123104.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,6037190802.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,6037241001.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,6037117530.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,6037204920.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,6037213100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551,6037125310.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,6037128210.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,6037212502.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,6037227010.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,6037125100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,6037222500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,6037128101.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,6037240402.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,6037186302.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,6037222100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,6037109604.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,6037131100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,6037219700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,6037117404.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,6037128400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,6037187102.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,6037111301.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,6037183520.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,6037122420.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,6037128602.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,6037236100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,6037124600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,6037240600.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,6037267300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,6037229410.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,6037101400.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577,6037111100.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2578,6037273700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2579,6037194401.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,6037267800.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,6037132102.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,6037111205.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,6037191710.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,6037191720.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,6037128702.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,6037124700.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587,6037278102.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,6037103200.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2589,6037143500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,6037141201.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591,6037106406.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,6037227020.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593,6037191420.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594,6037128500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2595,6037120104.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596,6037239801.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597,6037109601.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2598,6037221302.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599,6037106642.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,6037132001.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601,6037117101.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2602,6037195710.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603,6037212420.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2604,6037239601.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2605,6037240500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2606,6037124201.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,6037181000.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2608,6037185310.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2609,6037189300.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2610,6037117408.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2611,6037106112.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612,6037122120.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613,6037297110.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2614,6037139301.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615,6037106520.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2616,6037123010.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,6037197410.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2618,6037127805.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619,6037188201.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2620,6037211922.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621,6037231500.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622,6037265305.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2623,6037192520.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2624,6037108202.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2625,6037240010.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2626,6037264301.0,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
