"GEOID","pop_dens","race_white","race_minority","female","age_genz","age_millenial","age_genx","age_boomer","age_retiree","divsep","widowed","median_age","not_us_citizen","median_earnings","trav_cars","trav_trans","trav_motorcycle","trav_bike","trav_walk","trav_home","edu_lowedu","edu_hsged","edu_bs","edu_grad","unemp","below_pov","City","Collisions","Casualties","PedeInjuries","PedeDeaths","TotalInjuries","TotalDeaths"
"36081018600",29471.43,40,2023,1104,529,572,538,341,83,163,142,31.5,250,30283,375,439,0,0,41,36,137,647,147,33,110,292,"NYC",174,83,6,0,83,0
"36061024900",65200,99,1205,710,218,507,295,252,32,139,55,30.2,253,26637,108,422,0,0,57,0,58,282,110,91,119,374,"NYC",85,9,6,0,9,0
"36005033201",108500,683,3657,2253,973,1053,1130,912,272,627,171,35.7,624,33155,446,1275,0,0,157,74,120,1212,494,335,320,773,"NYC",140,44,19,0,44,0
"36047020400",40320,1407,609,1120,401,452,532,512,119,190,99,40.7,342,33542,437,381,0,18,96,18,35,612,223,157,116,245,"NYC",118,44,2,0,44,0
"36081012800",39816.67,704,1685,1239,669,514,741,352,113,227,136,35.8,533,37500,386,554,0,0,99,24,36,508,366,183,89,325,"NYC",184,41,7,0,41,0
"36081081400",29221.43,84,4007,2216,1092,1056,1040,621,282,409,208,33.3,567,27543,943,744,0,0,21,12,343,1178,359,108,202,789,"NYC",366,78,14,0,78,0
"36061007300",97400,4832,1012,2709,360,2276,1756,1232,220,320,113,36.1,761,85833,143,2274,0,141,1209,535,58,653,2865,1212,304,436,"NYC",542,104,44,0,104,0
"36047114600",56933.33,95,3321,1903,940,832,973,523,148,288,162,33.9,854,23368,405,837,0,12,45,8,242,823,226,72,205,1019,"NYC",298,101,20,0,101,0
"36047045200",40557.14,2627,212,1462,1019,586,422,654,158,121,89,29.3,114,47583,417,287,0,35,186,83,57,669,376,263,26,329,"NYC",314,84,8,0,83,1
"36047006900",48814.29,2536,881,1909,381,1471,949,448,168,188,106,34.2,259,70417,227,1655,0,95,240,191,9,253,1329,794,56,179,"NYC",269,59,21,0,59,0
"36061002400",73228.57,628,4498,2841,805,1449,1111,1407,354,659,298,39.8,352,24196,175,908,0,0,485,53,169,1469,496,209,190,2332,"NYC",166,70,6,0,70,0
"36081058700",57783.33,2451,1016,1902,928,577,1081,738,143,321,205,38.3,866,40601,550,911,0,10,221,68,54,879,394,247,34,274,"NYC",185,20,4,0,20,0
"36081055800",23214.29,320,1305,823,179,292,532,523,99,95,98,50,172,31167,469,349,0,0,23,23,62,558,195,83,22,152,"NYC",79,20,0,0,20,0
"36081018000",24766.67,198,1288,769,398,372,424,226,66,142,112,30.4,191,31658,272,222,0,0,0,4,125,392,59,33,140,282,"NYC",134,34,11,0,34,0
"36005033700",13611.76,1538,776,1216,499,487,597,551,180,212,119,41.9,180,54085,549,425,0,3,45,44,68,419,494,416,73,116,"NYC",304,62,22,1,61,1
"36047047400",39271.43,2646,103,1209,1165,515,501,446,122,98,85,23.7,299,25705,284,246,0,0,329,84,118,691,200,57,43,678,"NYC",148,49,11,0,49,0
"36081045200",13700,255,841,692,177,149,241,178,351,90,223,54.6,141,25035,121,160,0,0,18,22,61,343,174,54,40,86,"NYC",245,76,6,0,75,1
"36061031900",0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"NYC",251,83,6,0,83,0
"36081052800",20071.43,0,1405,833,290,332,264,408,111,173,99,44.5,151,31581,318,294,0,0,0,10,43,519,74,60,77,83,"NYC",188,55,10,0,55,0
"36081097204",26413.33,332,3630,2287,1013,752,873,991,333,450,321,40.7,519,26636,468,641,0,55,99,38,291,1316,274,51,230,730,"NYC",238,81,13,0,81,0
"36005032800",52912.5,533,3700,1972,1258,1124,1010,611,230,377,235,31,1042,24647,360,774,0,31,226,27,263,1223,270,120,281,1493,"NYC",219,85,21,0,84,1
"36047098800",54716.67,295,2988,1765,786,743,941,538,275,253,198,37,540,40722,525,715,0,0,123,20,230,1018,396,117,122,636,"NYC",254,94,13,0,94,0
"36081043702",86185.71,213,5820,2971,1382,1412,1633,1182,424,1055,234,37.4,1744,24256,661,1584,0,87,415,87,122,1573,862,233,94,1156,"NYC",251,51,11,0,51,0
"36061022102",61275,562,1889,1143,409,780,828,363,71,159,74,36.3,248,33567,118,936,18,34,61,94,54,597,524,368,157,343,"NYC",235,81,12,0,81,0
"36047081000",37250,377,1858,1151,639,565,503,429,99,261,98,31.9,183,36214,179,657,0,0,100,54,32,818,245,112,91,446,"NYC",147,46,5,0,46,0
"36005022800",84457.14,1019,4893,3048,1463,1757,1657,806,229,749,167,32.2,981,36109,586,1848,0,0,318,134,207,1533,608,379,427,978,"NYC",181,44,10,0,44,0
"36081120100",28533.33,237,1475,864,270,397,664,318,63,80,76,45.3,595,26813,418,256,0,0,49,44,169,455,188,75,30,237,"NYC",119,21,5,1,20,1
"36047074400",39257.14,2339,409,1298,1157,567,648,318,58,62,30,24.3,144,41306,697,159,0,19,60,37,59,381,483,183,54,302,"NYC",112,23,9,0,23,0
"36005007500",67144.44,86,5957,3689,1974,1714,1320,841,194,610,222,28.4,357,26144,498,1361,0,19,201,53,268,1435,404,50,242,1877,"NYC",228,76,15,0,76,0
"36081084500",66142.86,238,4392,2432,580,876,1345,1249,580,283,497,47.6,1777,27377,968,821,0,0,247,21,424,1303,324,146,27,1058,"NYC",264,31,15,1,30,1
"36047023600",79528.57,5165,402,2576,2447,1654,540,528,398,167,189,22.5,265,16104,382,357,0,9,703,65,306,1256,318,216,89,2778,"NYC",309,68,33,0,68,0
"36081042700",77042.86,222,5171,2380,1509,1358,1652,713,161,333,46,31.5,2280,22297,562,1740,0,0,301,46,349,1549,226,76,36,1145,"NYC",152,47,11,0,47,0
"36005013200",31130.43,2106,5054,3572,1360,1476,1861,1946,517,575,599,41.1,210,56603,2300,1020,0,11,235,2,259,1894,956,682,212,281,"NYC",257,72,12,0,72,0
"36047047200",41500,2873,32,1454,1324,517,379,573,112,54,59,20.9,91,27260,259,166,0,0,259,108,110,783,105,145,52,788,"NYC",201,49,11,0,49,0
"36047117202",48950,131,2806,1565,776,529,1021,493,118,141,188,36.5,646,34779,286,965,0,18,30,25,121,752,263,95,49,268,"NYC",132,35,4,0,35,0
"36047021300",60957.14,779,3488,2291,789,1386,1015,812,265,596,173,34.3,600,36174,176,1372,0,65,134,176,108,1382,623,466,461,974,"NYC",289,88,36,0,87,1
"36081038400",21700,26,2361,1299,618,426,720,493,130,277,131,38.8,440,31552,607,457,0,0,29,21,113,723,180,55,175,268,"NYC",299,136,14,0,136,0
"36081047100",73583.33,266,4149,2180,788,1064,1322,1026,215,362,213,38.6,1632,23870,432,1438,49,0,106,12,303,1531,555,224,120,888,"NYC",198,47,15,0,47,0
"36047041401",29860,1143,350,776,352,392,392,258,99,94,88,35.4,227,26865,296,365,0,0,20,0,85,465,199,74,47,256,"NYC",181,34,13,0,34,0
"36047117602",49300,83,2875,1606,795,733,877,463,90,166,64,33.5,739,25339,245,769,0,0,52,5,181,1213,168,47,134,886,"NYC",157,54,6,0,54,0
"36047006700",64450,3183,684,1944,741,950,1175,842,159,124,85,36.6,216,65313,254,1489,2,78,321,204,45,379,1062,920,183,151,"NYC",221,41,15,0,41,0
"36081118500",38533.33,301,2011,1098,417,611,740,438,106,221,72,38.7,908,22403,507,443,0,0,101,54,141,658,303,55,85,454,"NYC",216,58,13,0,58,0
"36081098700",10176,1898,646,1290,619,500,706,559,160,183,149,39,116,45296,890,205,0,0,65,14,84,678,352,227,70,58,"NYC",409,98,14,0,98,0
"36005006200",105514.3,2,7384,3685,2089,2114,1860,1116,207,813,261,29.3,1538,19407,365,1916,0,31,165,98,659,1333,250,41,416,2669,"NYC",327,109,15,0,109,0
"36061028100",79775,2286,905,1710,552,577,1134,625,303,249,224,44.1,268,65521,170,1173,0,21,246,215,42,506,799,770,48,216,"NYC",57,15,2,0,15,0
"36081064600",20387.5,23,3239,1710,715,651,1035,687,174,278,195,41.2,322,35655,823,558,0,0,28,29,67,1113,382,230,193,227,"NYC",135,33,3,0,33,0
"36047114202",71200,39,2809,1484,705,781,741,539,82,359,27,33.7,250,32455,465,773,0,0,6,74,76,844,223,92,114,222,"NYC",70,23,2,0,23,0
"36047083400",30480,63,1461,878,309,290,375,414,136,211,81,44.4,134,40391,278,380,0,0,22,14,35,571,214,79,93,261,"NYC",105,62,2,0,62,0
"36047053200",38314.29,1524,1158,1425,611,704,671,468,228,155,155,37.1,336,32426,335,587,0,0,132,39,118,512,435,345,210,415,"NYC",154,37,20,0,37,0
"36047085200",50,0,8,8,0,0,8,0,0,8,0,NA,0,NA,8,0,0,0,0,0,0,0,0,0,0,0,"NYC",90,37,3,0,36,1
"36047014100",56416.67,1937,1448,1732,601,1084,1166,449,85,260,82,35.1,359,52050,251,1347,0,134,70,213,91,292,834,798,144,236,"NYC",185,56,16,0,56,0
"36085023100",18852.17,616,3720,2207,1127,995,1318,754,142,368,238,35.8,539,40652,901,721,0,0,54,18,114,1270,420,85,66,941,"NYC",156,28,3,0,28,0
"36005022901",113000,115,5535,3055,1929,1462,1552,649,58,491,143,28.6,1552,20035,300,1456,0,0,168,152,249,1146,423,110,347,2140,"NYC",303,119,17,0,119,0
"36047118400",68312.5,205,5260,2906,1290,1699,1613,712,151,347,208,30.7,1525,24593,489,1628,0,0,64,57,143,1936,345,114,175,1441,"NYC",435,148,34,1,147,1
"36081041300",78416.67,50,4655,2329,1542,1246,1168,638,111,228,170,30.5,1830,21521,328,1238,0,95,88,9,390,1085,174,7,123,1621,"NYC",194,64,16,0,64,0
"36047093000",39271.43,3,2746,1516,441,707,776,672,153,465,100,41.9,495,35471,497,830,0,0,18,56,65,808,343,154,186,325,"NYC",348,136,9,0,135,1
"36047085800",51040,12,2540,1345,626,600,551,586,189,296,165,37.6,344,36938,411,593,0,0,22,10,52,906,206,102,38,321,"NYC",224,128,17,0,128,0
"36005018102",146275,230,5621,3080,1659,1451,1610,843,288,869,152,32.3,2099,20055,314,1683,0,17,84,55,411,1275,532,164,524,1845,"NYC",168,43,17,0,43,0
"36047025700",34885.71,427,2015,1027,510,1045,596,237,54,152,49,27.8,573,26303,278,760,0,42,68,38,90,583,366,69,236,664,"NYC",360,116,30,0,116,0
"36047102200",34850,111,1980,1111,549,380,701,424,37,122,88,39.8,432,31856,516,527,0,0,39,19,58,629,255,116,81,245,"NYC",278,95,25,0,94,1
"36081063301",29660,1241,242,735,315,268,404,381,115,58,115,40,116,51411,352,261,0,0,33,11,38,513,151,110,51,122,"NYC",79,16,4,0,16,0
"36081036800",27800,17,2485,1362,547,667,631,480,177,344,202,35.8,320,38775,626,447,0,0,12,48,0,843,294,141,181,201,"NYC",170,48,8,0,47,1
"36081121100",0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"NYC",132,38,3,0,38,0
"36061025700",75183.33,1320,3191,2371,1026,1096,1602,641,146,362,68,37.1,584,55182,203,1722,0,0,130,263,86,612,966,817,209,450,"NYC",599,156,49,0,156,0
"36047080000",52714.29,828,2862,1926,816,785,947,953,189,313,89,40.6,393,33224,380,1355,0,21,20,79,154,1024,347,529,173,485,"NYC",422,179,33,1,178,1
"36081029900",0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"NYC",81,27,1,0,27,0
"36085003600",16181.25,1073,1516,1254,569,639,782,480,119,151,101,37.2,414,35870,638,530,0,0,3,28,64,865,270,85,67,303,"NYC",223,46,6,0,46,0
"36047024400",63033.33,2861,921,1973,1625,724,820,499,114,110,88,23.7,417,23421,396,672,0,27,210,21,191,844,255,133,99,1680,"NYC",256,67,16,1,66,1
"36005016600",18416.67,658,1552,1176,438,457,683,431,201,186,202,39.1,110,40694,487,441,0,0,56,73,61,679,301,84,90,205,"NYC",231,50,4,0,50,0
"36085001100",24415.38,472,2702,1696,786,788,1141,429,30,313,102,35.1,309,33883,541,610,0,0,81,118,72,912,436,210,120,750,"NYC",312,76,40,0,76,0
"36047041500",71850,331,3980,2469,1164,1444,1186,428,89,418,91,29.2,541,31504,261,1468,0,32,132,47,137,971,309,114,455,894,"NYC",249,91,18,0,91,0
"36081013400",80228.57,2925,2691,2990,1210,1343,1881,810,372,508,415,37,653,43597,927,1619,12,0,120,103,200,1244,1294,408,231,995,"NYC",333,48,14,0,48,0
"36081048000",29822.22,94,2590,1344,499,687,741,545,212,143,93,40.2,623,32308,421,591,18,0,31,14,142,720,234,160,264,194,"NYC",364,105,10,0,105,0
"36081004001",32385.71,471,1796,1153,507,620,571,414,155,195,81,35.2,371,29894,332,540,0,0,61,57,170,563,295,88,90,350,"NYC",382,133,10,0,132,1
"36047057400",48416.67,1509,1396,1467,440,638,767,824,236,185,115,48.3,241,43333,599,716,0,29,94,0,115,770,565,201,120,236,"NYC",156,38,9,0,38,0
"36047035601",134150,2560,123,1329,113,585,539,973,473,450,325,58.6,162,37153,427,575,0,0,86,0,86,654,561,580,143,578,"NYC",158,32,12,0,32,0
"36047019200",50142.86,1863,1647,1741,1143,902,698,583,184,73,194,30,641,24938,437,680,0,0,195,14,322,822,323,149,43,762,"NYC",289,57,19,1,55,2
"36005031400",27412.5,825,1368,1011,365,496,700,430,202,185,110,42.8,142,44773,501,522,0,0,86,8,62,728,246,208,113,151,"NYC",156,86,5,0,86,0
"36081052400",18950,0,1516,832,245,308,535,343,85,233,129,45.7,168,34792,376,424,0,0,27,21,55,585,145,90,79,134,"NYC",132,45,8,0,45,0
"36047026900",59580,265,2714,1755,614,797,737,701,130,341,62,37.5,252,40202,242,909,19,33,185,51,92,817,277,441,205,600,"NYC",299,95,30,0,95,0
"36047006400",37187.5,2206,769,1505,469,562,953,673,318,351,196,47.4,331,40893,387,802,0,0,99,32,147,654,521,298,170,458,"NYC",304,67,24,0,67,0
"36081018401",26837.5,0,2147,1168,479,539,575,484,70,163,157,35.8,172,30765,371,490,0,0,36,0,96,842,138,85,103,206,"NYC",172,41,8,1,40,1
"36047089600",57850,55,3416,1796,766,973,957,648,127,425,159,34.9,826,27585,324,1027,0,0,195,0,174,1343,164,140,209,755,"NYC",211,55,18,0,55,0
"36005043600",36316.67,98,2081,989,460,394,747,501,77,207,76,40.5,368,40327,523,448,0,26,14,22,54,624,323,129,132,256,"NYC",127,38,4,1,37,1
"36081059400",19022.22,5,1707,988,263,353,491,442,163,242,75,45.4,111,31453,479,316,0,15,0,13,50,623,303,97,82,72,"NYC",65,21,2,0,21,0
"36047018300",58680,1679,1255,1494,453,1073,968,363,77,212,39,34.6,253,61283,231,1366,0,53,108,126,0,372,835,773,154,286,"NYC",328,117,31,1,116,1
"36061002700",70000,207,1193,810,190,138,521,371,180,79,126,49.9,286,43558,18,483,0,21,211,24,61,354,326,151,27,187,"NYC",438,56,18,0,56,0
"36047026600",60116.67,1490,2117,1958,795,818,1079,713,202,173,123,39.3,789,29200,343,974,0,0,200,36,147,1113,365,102,189,447,"NYC",155,45,15,0,45,0
"36047100400",57740,89,2798,1579,714,733,908,447,85,369,75,34.9,365,39767,616,736,0,0,32,0,132,837,263,160,129,297,"NYC",78,42,4,0,42,0
"36081055900",22750,113,1252,697,398,506,313,134,14,136,32,29.4,365,31995,129,514,0,0,34,0,56,268,130,62,93,352,"NYC",186,56,5,0,56,0
"36081062000",19012.5,12,1509,772,262,221,462,409,167,158,103,47,94,62348,424,249,0,0,13,0,36,395,275,237,60,10,"NYC",72,17,1,0,17,0
"36081044800",36700,145,2791,1515,656,807,848,524,101,88,83,35.1,1160,28967,518,648,0,0,118,0,100,367,472,386,159,572,"NYC",91,15,6,0,15,0
"36061030300",81300,1490,3388,2352,1100,1264,1407,937,170,612,153,35.4,924,31607,254,1686,0,23,163,287,201,1013,755,606,263,1562,"NYC",316,47,15,0,47,0
"36047023100",58916.67,1334,2201,1855,449,1508,856,543,179,309,149,33.1,214,41992,340,1312,0,67,203,112,90,800,918,450,220,573,"NYC",189,50,8,0,50,0
"36047050700",36042.86,1822,701,1159,1396,479,481,155,12,105,23,15.7,120,21012,58,197,0,18,259,49,72,519,112,18,100,1187,"NYC",677,250,65,1,249,1
"36047067000",36237.5,518,2381,1671,660,607,858,568,206,220,197,40.5,336,43015,577,751,0,0,27,47,125,885,335,186,181,244,"NYC",419,95,33,0,93,2
"36061022400",95200,759,6857,4270,2056,2094,2345,946,175,625,151,31.7,818,31412,331,2136,0,58,144,231,377,1724,695,274,326,3361,"NYC",591,155,48,0,155,0
"36005023301",83700,0,4185,2227,1070,1250,1139,682,44,633,97,30.7,1173,19282,281,1207,0,10,77,73,63,1105,215,50,235,1712,"NYC",344,130,41,0,130,0
"36081105900",16116,2344,1685,2154,907,613,1079,1027,403,258,143,42.9,370,52059,1102,501,0,8,1,77,238,968,522,351,107,221,"NYC",134,41,6,0,41,0
"36061021400",66640,238,3094,1982,352,1043,886,751,300,523,335,41.6,336,44063,181,1494,0,0,122,86,73,1130,636,422,246,693,"NYC",321,84,28,0,84,0
"36081052000",24214.29,32,1663,957,352,340,525,360,118,144,68,41.9,167,40381,456,411,0,0,19,31,41,569,178,46,73,87,"NYC",111,50,4,0,50,0
"36061020500",47163.64,3611,1577,3453,498,3042,721,608,319,175,103,21.8,713,40739,111,701,0,37,759,219,7,243,606,1116,83,134,"NYC",391,105,11,0,105,0
"36081024900",63037.5,1409,3634,2575,740,1455,1391,1003,454,490,294,38.8,1920,35319,555,1838,0,29,14,53,337,1641,911,440,263,736,"NYC",330,110,20,0,110,0
"36047017100",49825,3310,676,2038,878,860,1271,704,273,192,168,37.6,278,63750,356,1465,0,69,86,255,80,420,1115,876,125,200,"NYC",88,25,3,0,25,0
"36081013500",28940,1139,308,784,250,358,406,248,185,69,100,40.1,140,40125,315,291,20,0,17,35,90,380,218,142,57,50,"NYC",54,11,2,0,11,0
"36081040300",90100,88,7120,3238,2087,2384,2078,507,152,567,126,29.3,3218,22560,476,2780,0,0,343,51,505,1762,239,38,221,1709,"NYC",287,93,27,0,93,0
"36047023000",69016.67,2977,1164,2023,1737,1283,683,400,38,144,78,24.5,663,17310,453,692,0,34,464,95,146,1073,199,96,86,1510,"NYC",222,44,21,0,44,0
"36081070700",25900,1304,1027,1166,435,338,704,702,152,88,140,45.2,170,56500,511,465,0,4,25,58,50,471,380,479,118,227,"NYC",117,22,2,0,22,0
"36081140901",11100,338,661,473,191,166,286,265,91,56,65,44.8,68,51164,254,160,0,0,5,6,27,157,230,121,17,72,"NYC",330,70,5,0,70,0
"36005016000",21073.68,2785,1219,2008,878,656,1162,950,358,627,187,43.4,436,50328,1268,440,29,0,62,86,162,1167,480,294,161,233,"NYC",170,33,8,0,33,0
"36081116100",68214.29,347,4428,2297,509,1065,1282,1321,598,320,549,47.7,2022,26833,874,865,0,16,269,51,316,1677,521,162,185,824,"NYC",180,40,16,0,40,0
"36085022300",8470,532,2009,1369,721,671,630,464,55,298,124,29.6,238,41026,542,473,0,10,54,16,68,598,235,162,51,474,"NYC",128,36,2,0,36,0
"36061008900",89466.67,3673,1695,2374,680,1738,1614,1110,226,623,246,37.8,604,75332,367,1644,0,179,952,357,130,608,1319,1143,124,902,"NYC",595,76,23,0,76,0
"36047099200",41440,106,1966,1149,526,429,568,428,121,118,105,36.7,325,32538,335,621,0,0,14,27,116,649,201,100,68,399,"NYC",153,60,4,0,60,0
"36081053800",24228.57,18,1678,1035,420,402,445,355,74,98,44,36.2,317,31523,495,311,0,0,0,0,10,606,142,78,95,110,"NYC",74,16,2,0,16,0
"36081051000",27928.57,6,1949,1053,405,494,512,463,81,225,80,38.9,211,35188,379,495,0,0,25,25,22,688,272,125,120,112,"NYC",282,116,21,0,114,2
"36005032600",26561.54,1517,1936,1747,580,767,924,768,414,423,233,42.9,517,45038,738,555,0,0,99,16,159,940,304,234,181,192,"NYC",190,76,9,0,76,0
"36005012500",61585.71,58,4253,2083,1186,1289,1103,531,202,365,95,31,850,21728,450,912,0,21,111,63,312,1103,287,49,191,1675,"NYC",193,61,13,0,60,1
"36005034400",38316.67,214,2085,1362,503,678,676,349,93,228,30,34.5,402,31861,629,399,0,0,7,8,169,454,317,145,178,450,"NYC",148,70,7,0,70,0
"36061017401",112700,657,3851,2582,1208,659,1428,788,425,475,333,41.4,490,22052,159,881,0,53,190,134,93,920,621,477,278,1911,"NYC",281,66,17,0,66,0
"36047121000",69283.33,50,4107,2373,1163,1092,1003,754,145,340,105,32.2,495,24150,199,860,0,7,50,16,188,1463,160,0,234,2198,"NYC",265,119,25,0,119,0
"36047087000",54750,35,3250,1808,815,689,879,620,282,357,211,38.2,792,34464,448,727,0,0,29,115,53,1287,299,138,218,833,"NYC",190,85,6,0,85,0
"36047118201",59240,107,2855,1536,777,898,720,539,28,257,110,30.8,575,31144,375,873,0,13,21,25,139,1021,213,63,79,677,"NYC",125,41,1,0,41,0
"36047058600",45733.33,793,1951,1345,644,651,682,572,195,148,217,37.1,563,25526,268,732,0,55,58,68,206,547,399,102,67,473,"NYC",158,41,24,1,40,1
"36047075600",30328.57,1718,405,1101,663,423,536,433,68,166,72,34.4,179,42369,446,364,0,13,44,63,31,399,376,259,55,213,"NYC",191,77,10,0,77,0
"36005044800",34233.33,44,2010,1061,340,517,494,612,91,200,144,42.1,332,38125,647,500,0,0,36,0,46,791,384,105,121,135,"NYC",126,49,1,0,49,0
"36047040800",56516.67,1130,2261,1687,738,1050,827,598,178,191,120,33.5,1091,26207,503,751,0,75,62,54,303,926,446,159,216,763,"NYC",132,34,6,0,34,0
"36047058400",43885.71,2266,806,1581,549,774,929,618,202,324,130,37.4,449,37428,478,936,0,10,102,89,127,611,728,477,76,468,"NYC",174,33,12,1,32,1
"36081016400",47850,89,3739,1801,904,1187,907,697,133,262,112,32.3,928,31513,783,917,0,0,76,58,299,1255,245,62,191,292,"NYC",131,44,8,0,44,0
"36005024900",0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"NYC",53,15,4,0,15,0
"36047045800",25100,1715,42,780,604,252,366,391,144,48,51,37.6,61,40438,243,329,0,10,13,19,62,490,200,74,33,86,"NYC",250,73,11,0,73,0
"36047074800",26614.29,1370,493,964,608,406,442,336,71,110,65,30.8,45,48534,328,221,0,3,53,56,34,433,302,146,39,482,"NYC",236,80,16,0,80,0
"36047058200",49166.67,1850,1100,1495,892,629,885,404,140,164,186,33.5,574,30992,215,677,0,27,91,127,230,664,283,139,167,729,"NYC",217,41,9,0,41,0
"36047055800",33700,1823,536,1231,515,470,581,577,216,164,188,40.6,354,32703,238,460,0,0,184,30,88,635,366,216,115,357,"NYC",216,33,17,0,33,0
"36047059300",29585.71,1531,540,1052,253,833,584,354,47,105,98,34.1,151,48594,239,688,6,26,116,72,48,613,489,165,130,251,"NYC",238,31,7,1,30,1
"36061019702",111400,669,1559,1095,187,876,711,330,124,276,79,36.2,248,46719,66,853,15,6,93,125,138,365,612,293,98,564,"NYC",127,27,9,0,27,0
"36061025300",198614.3,1892,12011,6667,2422,5259,3074,2453,695,1757,648,31.7,3545,21115,743,4306,0,47,931,312,1128,2385,2024,722,1084,3621,"NYC",416,104,42,0,104,0
"36081063000",24857.14,6,1734,886,291,390,574,332,153,170,103,46.3,179,35511,407,473,0,6,0,15,109,582,197,147,24,46,"NYC",137,37,12,0,37,0
"36081012100",45360,1450,818,1071,277,827,598,449,117,253,97,35.8,464,31614,363,817,0,0,179,33,125,598,494,200,82,232,"NYC",124,35,10,0,35,0
"36047016800",26457.14,1128,724,970,419,320,509,463,141,84,161,43.8,205,61833,386,369,0,0,46,32,120,351,411,164,20,162,"NYC",309,101,3,0,101,0
"36047022200",59714.29,3701,479,2088,1802,966,715,532,165,171,185,22.5,416,19016,320,348,0,100,502,35,251,919,243,100,51,1922,"NYC",359,100,38,0,100,0
"36047051500",23228.57,1034,592,833,209,741,592,49,35,96,31,33.6,215,69750,90,871,0,22,76,113,14,152,683,273,23,70,"NYC",127,39,6,0,39,0
"36005034000",80983.33,252,4607,2460,1188,1400,1344,812,115,538,150,31.2,1020,27785,657,1099,0,61,211,40,245,1306,353,138,358,1456,"NYC",286,135,22,1,134,1
"36047021800",73016.67,3313,1068,2266,1939,1053,794,479,116,95,112,21.6,488,25355,305,405,0,51,419,52,154,1013,197,96,94,2112,"NYC",330,66,25,0,66,0
"36047049600",52375,1399,2791,2146,1047,1117,1278,569,179,224,192,33.7,818,31875,339,1361,0,39,156,31,327,581,674,299,143,633,"NYC",294,81,30,0,81,0
"36081017600",34400,45,2363,1284,497,657,818,316,120,203,132,36.5,529,24444,566,526,0,6,58,22,178,781,188,61,153,209,"NYC",153,53,5,0,53,0
"36005031600",26128.57,707,1122,861,367,449,567,314,132,92,89,40.2,212,36993,466,337,0,0,22,7,104,494,267,130,61,321,"NYC",96,47,7,0,46,1
"36081004700",55857.14,997,2913,2105,840,1135,1114,669,152,267,194,33.8,545,31790,236,1304,0,0,127,28,237,1002,591,169,257,932,"NYC",293,96,36,0,96,0
"36081008300",44900,1093,2050,1483,707,1122,916,350,48,191,16,30.6,836,23029,440,1010,0,22,160,23,130,719,493,231,106,532,"NYC",378,74,22,0,74,0
"36047080600",68750,1835,2290,2332,1545,1049,785,617,129,374,191,25.8,755,26950,358,899,0,30,253,56,108,1016,277,306,159,1302,"NYC",322,121,34,0,120,1
"36081008700",51960,364,4832,2627,1590,1421,1288,711,186,604,205,28.4,408,17292,296,1241,0,28,132,56,248,1174,380,107,416,1952,"NYC",85,15,5,0,15,0
"36081051500",30633.33,1846,911,1403,515,608,760,700,174,182,183,43.8,342,51651,795,562,0,0,46,0,126,765,355,343,32,257,"NYC",120,25,4,0,25,0
